ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
NVDA,FY2022,Q1,revenue,5661000000.0,iso4217:USD,2021-02-01,2021-05-02,2021-05-26,0001045810-21-000064,us-gaap:Revenues,i258a4c4c4e8a41e4950cd798ec0e10e0_D20210201-20210502,DIRECT_QUARTER,PASS
NVDA,FY2022,Q2,revenue,6507000000.0,iso4217:USD,2021-05-03,2021-08-01,2021-08-20,0001045810-21-000131,us-gaap:Revenues,id08aa70e879046a7ae4b041ac584939f_D20210503-20210801,DIRECT_QUARTER,PASS
NVDA,FY2022,Q3,revenue,7103000000.0,iso4217:USD,2021-08-02,2021-10-31,2021-11-22,0001045810-21-000163,us-gaap:Revenues,i7e5cb5f68d9c4ff887fa7fb8f41d42bb_D20210802-20211031,DIRECT_QUARTER,PASS
NVDA,FY2022,Q4,revenue,7643000000.0,iso4217:USD,,2022-01-30,2022-03-18,0001045810-22-000036,us-gaap:Revenues,ie23b2dfea4d848879dc2b6705e7491ff_D20210201-20211031,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
NVDA,FY2022,Q1,operating_income,1956000000.0,iso4217:USD,2021-02-01,2021-05-02,2021-05-26,0001045810-21-000064,us-gaap:OperatingIncomeLoss,i258a4c4c4e8a41e4950cd798ec0e10e0_D20210201-20210502,DIRECT_QUARTER,PASS
NVDA,FY2022,Q2,operating_income,2444000000.0,iso4217:USD,2021-05-03,2021-08-01,2021-08-20,0001045810-21-000131,us-gaap:OperatingIncomeLoss,id08aa70e879046a7ae4b041ac584939f_D20210503-20210801,DIRECT_QUARTER,PASS
NVDA,FY2022,Q3,operating_income,2671000000.0,iso4217:USD,2021-08-02,2021-10-31,2021-11-22,0001045810-21-000163,us-gaap:OperatingIncomeLoss,i7e5cb5f68d9c4ff887fa7fb8f41d42bb_D20210802-20211031,DIRECT_QUARTER,PASS
NVDA,FY2022,Q4,operating_income,2970000000.0,iso4217:USD,,2022-01-30,2022-03-18,0001045810-22-000036,us-gaap:OperatingIncomeLoss,ie23b2dfea4d848879dc2b6705e7491ff_D20210201-20211031,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
NVDA,FY2022,Q1,pretax_income,2044000000.0,iso4217:USD,2021-02-01,2021-05-02,2021-05-26,0001045810-21-000064,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,i258a4c4c4e8a41e4950cd798ec0e10e0_D20210201-20210502,DIRECT_QUARTER,PASS
NVDA,FY2022,Q2,pretax_income,2394000000.0,iso4217:USD,2021-05-03,2021-08-01,2021-08-20,0001045810-21-000131,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,id08aa70e879046a7ae4b041ac584939f_D20210503-20210801,DIRECT_QUARTER,PASS
NVDA,FY2022,Q3,pretax_income,2638000000.0,iso4217:USD,2021-08-02,2021-10-31,2021-11-22,0001045810-21-000163,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,i7e5cb5f68d9c4ff887fa7fb8f41d42bb_D20210802-20211031,DIRECT_QUARTER,PASS
NVDA,FY2022,Q4,pretax_income,2865000000.0,iso4217:USD,,2022-01-30,2022-03-18,0001045810-22-000036,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,ie23b2dfea4d848879dc2b6705e7491ff_D20210201-20211031,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
NVDA,FY2022,Q1,income_tax_expense,132000000.0,iso4217:USD,2021-02-01,2021-05-02,2021-05-26,0001045810-21-000064,us-gaap:IncomeTaxExpenseBenefit,i258a4c4c4e8a41e4950cd798ec0e10e0_D20210201-20210502,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
NVDA,FY2022,Q2,income_tax_expense,20000000.0,iso4217:USD,2021-05-03,2021-08-01,2021-08-20,0001045810-21-000131,us-gaap:IncomeTaxExpenseBenefit,id08aa70e879046a7ae4b041ac584939f_D20210503-20210801,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
NVDA,FY2022,Q3,income_tax_expense,174000000.0,iso4217:USD,2021-08-02,2021-10-31,2021-11-22,0001045810-21-000163,us-gaap:IncomeTaxExpenseBenefit,i7e5cb5f68d9c4ff887fa7fb8f41d42bb_D20210802-20211031,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
NVDA,FY2022,Q4,income_tax_expense,-138000000.0,iso4217:USD,,2022-01-30,2022-03-18,0001045810-22-000036,us-gaap:IncomeTaxExpenseBenefit,ie23b2dfea4d848879dc2b6705e7491ff_D20210201-20211031,DERIVED_Q4_FROM_10K_MINUS_9M,PASS_ROUNDING_TOLERANCE
NVDA,FY2022,Q1,operating_cash_flow,1874000000.0,iso4217:USD,2021-02-01,2021-05-02,2021-05-26,0001045810-21-000064,us-gaap:NetCashProvidedByUsedInOperatingActivities,i258a4c4c4e8a41e4950cd798ec0e10e0_D20210201-20210502,DIRECT_QUARTER,PASS
NVDA,FY2022,Q2,operating_cash_flow,2682000000.0,iso4217:USD,,2021-08-01,2021-08-20,0001045810-21-000131,us-gaap:NetCashProvidedByUsedInOperatingActivities,,DERIVED_FROM_YTD,PASS
NVDA,FY2022,Q3,operating_cash_flow,1519000000.0,iso4217:USD,,2021-10-31,2021-11-22,0001045810-21-000163,us-gaap:NetCashProvidedByUsedInOperatingActivities,,DERIVED_FROM_YTD,PASS
NVDA,FY2022,Q4,operating_cash_flow,3033000000.0,iso4217:USD,,2022-01-30,2022-03-18,0001045810-22-000036,us-gaap:NetCashProvidedByUsedInOperatingActivities,ie23b2dfea4d848879dc2b6705e7491ff_D20210201-20211031,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
NVDA,FY2022,Q1,capex,298000000.0,iso4217:USD,2021-02-01,2021-05-02,2021-05-26,0001045810-21-000064,us-gaap:PaymentsToAcquireProductiveAssets,i258a4c4c4e8a41e4950cd798ec0e10e0_D20210201-20210502,DIRECT_QUARTER,PASS
NVDA,FY2022,Q2,capex,183000000.0,iso4217:USD,,2021-08-01,2021-08-20,0001045810-21-000131,us-gaap:PaymentsToAcquireProductiveAssets,,DERIVED_FROM_YTD,PASS
NVDA,FY2022,Q3,capex,222000000.0,iso4217:USD,,2021-10-31,2021-11-22,0001045810-21-000163,us-gaap:PaymentsToAcquireProductiveAssets,,DERIVED_FROM_YTD,PASS
NVDA,FY2022,Q4,capex,273000000.0,iso4217:USD,,2022-01-30,2022-03-18,0001045810-22-000036,nvda:PurchasesOfPropertyAndEquipmentAndIntangibleAssets,ie23b2dfea4d848879dc2b6705e7491ff_D20210201-20211031,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
