ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
AMZN,FY2022,Q1,revenue,116444000000.0,iso4217:USD,2022-01-01,2022-03-31,2022-04-29,0001018724-22-000013,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,iee090cd6862849ad8e3026c04d3a2165_D20220101-20220331,DIRECT_QUARTER,PASS
AMZN,FY2022,Q2,revenue,121234000000.0,iso4217:USD,2022-04-01,2022-06-30,2022-07-29,0001018724-22-000019,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,if1c898010eef4246b9b88f9dfa8610f5_D20220401-20220630,DIRECT_QUARTER,PASS
AMZN,FY2022,Q3,revenue,127101000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-28,0001018724-22-000023,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,i6a7be016b1e14018ba8f205a6d0b0ff6_D20220701-20220930,DIRECT_QUARTER,PASS
AMZN,FY2022,Q4,revenue,149204000000.0,iso4217:USD,,2022-12-31,2023-02-03,0001018724-23-000004,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,if14ce84d45444e2d88827521cc1bcd02_D20220101-20220930,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
AMZN,FY2022,Q1,operating_income,3669000000.0,iso4217:USD,2022-01-01,2022-03-31,2022-04-29,0001018724-22-000013,us-gaap:OperatingIncomeLoss,iee090cd6862849ad8e3026c04d3a2165_D20220101-20220331,DIRECT_QUARTER,PASS
AMZN,FY2022,Q2,operating_income,3317000000.0,iso4217:USD,2022-04-01,2022-06-30,2022-07-29,0001018724-22-000019,us-gaap:OperatingIncomeLoss,if1c898010eef4246b9b88f9dfa8610f5_D20220401-20220630,DIRECT_QUARTER,PASS
AMZN,FY2022,Q3,operating_income,2525000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-28,0001018724-22-000023,us-gaap:OperatingIncomeLoss,i6a7be016b1e14018ba8f205a6d0b0ff6_D20220701-20220930,DIRECT_QUARTER,PASS
AMZN,FY2022,Q4,operating_income,2737000000.0,iso4217:USD,,2022-12-31,2023-02-03,0001018724-23-000004,us-gaap:OperatingIncomeLoss,if14ce84d45444e2d88827521cc1bcd02_D20220101-20220930,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
AMZN,FY2022,Q1,pretax_income,-5265000000.0,iso4217:USD,2022-01-01,2022-03-31,2022-04-29,0001018724-22-000013,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,iee090cd6862849ad8e3026c04d3a2165_D20220101-20220331,DIRECT_QUARTER,PASS
AMZN,FY2022,Q2,pretax_income,-2653000000.0,iso4217:USD,2022-04-01,2022-06-30,2022-07-29,0001018724-22-000019,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,if1c898010eef4246b9b88f9dfa8610f5_D20220401-20220630,DIRECT_QUARTER,PASS
AMZN,FY2022,Q3,pretax_income,2944000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-28,0001018724-22-000023,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,i6a7be016b1e14018ba8f205a6d0b0ff6_D20220701-20220930,DIRECT_QUARTER,PASS
