ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
MSFT,FY2024,Q1,revenue,56517000000.0,iso4217:USD,2023-07-01,2023-09-30,2023-10-24,0000950170-23-054855,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_705576da-7be5-4d51-9ee4-7b08149476e9,DIRECT_QUARTER,PASS
MSFT,FY2024,Q2,revenue,62020000000.0,iso4217:USD,2023-10-01,2023-12-31,2024-01-30,0000950170-24-008814,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_59d0cdd1-a3a0-4a29-b4c3-2685aebdf33d,DIRECT_QUARTER,PASS
MSFT,FY2024,Q3,revenue,61858000000.0,iso4217:USD,2024-01-01,2024-03-31,2024-04-25,0000950170-24-048288,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_a2d4882c-16ef-4eef-8599-7bb7014adb07,DIRECT_QUARTER,PASS
MSFT,FY2024,Q4,revenue,64727000000.0,iso4217:USD,,2024-06-30,2024-07-30,0000950170-24-087843,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_b68e61d2-1a3b-4a7a-b8d1-ad74757a8678,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MSFT,FY2024,Q1,operating_income,26895000000.0,iso4217:USD,2023-07-01,2023-09-30,2023-10-24,0000950170-23-054855,us-gaap:OperatingIncomeLoss,C_705576da-7be5-4d51-9ee4-7b08149476e9,DIRECT_QUARTER,PASS
MSFT,FY2024,Q2,operating_income,27032000000.0,iso4217:USD,2023-10-01,2023-12-31,2024-01-30,0000950170-24-008814,us-gaap:OperatingIncomeLoss,C_59d0cdd1-a3a0-4a29-b4c3-2685aebdf33d,DIRECT_QUARTER,PASS
MSFT,FY2024,Q3,operating_income,27581000000.0,iso4217:USD,2024-01-01,2024-03-31,2024-04-25,0000950170-24-048288,us-gaap:OperatingIncomeLoss,C_a2d4882c-16ef-4eef-8599-7bb7014adb07,DIRECT_QUARTER,PASS
MSFT,FY2024,Q4,operating_income,27925000000.0,iso4217:USD,,2024-06-30,2024-07-30,0000950170-24-087843,us-gaap:OperatingIncomeLoss,C_b68e61d2-1a3b-4a7a-b8d1-ad74757a8678,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MSFT,FY2024,Q1,pretax_income,27284000000.0,iso4217:USD,2023-07-01,2023-09-30,2023-10-24,0000950170-23-054855,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,C_705576da-7be5-4d51-9ee4-7b08149476e9,DIRECT_QUARTER,PASS
MSFT,FY2024,Q2,pretax_income,26526000000.0,iso4217:USD,2023-10-01,2023-12-31,2024-01-30,0000950170-24-008814,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,C_59d0cdd1-a3a0-4a29-b4c3-2685aebdf33d,DIRECT_QUARTER,PASS
MSFT,FY2024,Q3,pretax_income,26727000000.0,iso4217:USD,2024-01-01,2024-03-31,2024-04-25,0000950170-24-048288,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,C_a2d4882c-16ef-4eef-8599-7bb7014adb07,DIRECT_QUARTER,PASS
MSFT,FY2024,Q4,pretax_income,27250000000.0,iso4217:USD,,2024-06-30,2024-07-30,0000950170-24-087843,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,C_b68e61d2-1a3b-4a7a-b8d1-ad74757a8678,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MSFT,FY2024,Q1,income_tax_expense,4993000000.0,iso4217:USD,2023-07-01,2023-09-30,2023-10-24,0000950170-23-054855,us-gaap:IncomeTaxExpenseBenefit,C_705576da-7be5-4d51-9ee4-7b08149476e9,DIRECT_QUARTER,PASS
MSFT,FY2024,Q2,income_tax_expense,4656000000.0,iso4217:USD,2023-10-01,2023-12-31,2024-01-30,0000950170-24-008814,us-gaap:IncomeTaxExpenseBenefit,C_59d0cdd1-a3a0-4a29-b4c3-2685aebdf33d,DIRECT_QUARTER,PASS
MSFT,FY2024,Q3,income_tax_expense,4788000000.0,iso4217:USD,2024-01-01,2024-03-31,2024-04-25,0000950170-24-048288,us-gaap:IncomeTaxExpenseBenefit,C_a2d4882c-16ef-4eef-8599-7bb7014adb07,DIRECT_QUARTER,PASS
