ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
ORCL,FY2021,Q1,revenue,9367000000.0,iso4217:USD,2020-06-01,2020-08-31,2020-09-15,0001564590-20-043448,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_0001341439_20200601_20200831,DIRECT_QUARTER,PASS
ORCL,FY2021,Q2,revenue,9800000000.0,iso4217:USD,2020-09-01,2020-11-30,2020-12-11,0001564590-20-056896,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_0001341439_20200901_20201130,DIRECT_QUARTER,PASS
ORCL,FY2021,Q3,revenue,10085000000.0,iso4217:USD,2020-12-01,2021-02-28,2021-03-11,0001564590-21-012539,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_0001341439_20201201_20210228,DIRECT_QUARTER,PASS
ORCL,FY2021,Q4,revenue,11227000000.0,iso4217:USD,,2021-05-31,2021-06-21,0001564590-21-033616,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_0001341439_20200601_20210228,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
ORCL,FY2021,Q1,operating_income,3211000000.0,iso4217:USD,2020-06-01,2020-08-31,2020-09-15,0001564590-20-043448,us-gaap:OperatingIncomeLoss,C_0001341439_20200601_20200831,DIRECT_QUARTER,PASS
ORCL,FY2021,Q2,operating_income,3583000000.0,iso4217:USD,2020-09-01,2020-11-30,2020-12-11,0001564590-20-056896,us-gaap:OperatingIncomeLoss,C_0001341439_20200901_20201130,DIRECT_QUARTER,PASS
ORCL,FY2021,Q3,operating_income,3878000000.0,iso4217:USD,2020-12-01,2021-02-28,2021-03-11,0001564590-21-012539,us-gaap:OperatingIncomeLoss,C_0001341439_20201201_20210228,DIRECT_QUARTER,PASS
ORCL,FY2021,Q4,operating_income,4541000000.0,iso4217:USD,,2021-05-31,2021-06-21,0001564590-21-033616,us-gaap:OperatingIncomeLoss,C_0001341439_20200601_20210228,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
ORCL,FY2021,Q1,pretax_income,2595000000.0,iso4217:USD,2020-06-01,2020-08-31,2020-09-15,0001564590-20-043448,orcl:IncomeLossFromContinuingOperationsIncludingNoncontrollingInterestBeforeIncomeTaxesExtraordinaryItems,C_0001341439_20200601_20200831,DIRECT_QUARTER,PASS
ORCL,FY2021,Q2,pretax_income,2972000000.0,iso4217:USD,2020-09-01,2020-11-30,2020-12-11,0001564590-20-056896,orcl:IncomeLossFromContinuingOperationsIncludingNoncontrollingInterestBeforeIncomeTaxesExtraordinaryItems,C_0001341439_20200901_20201130,DIRECT_QUARTER,PASS
