ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
MU,FY2022,Q1,income_tax_expense,219000000.0,iso4217:USD,2021-09-03,2021-12-02,2022-01-06,0000723125-22-000004,us-gaap:IncomeTaxExpenseBenefit,iea5ef246ffc147c399cefb55d2b9db30_D20210903-20211202,DIRECT_QUARTER,PASS
MU,FY2022,Q2,income_tax_expense,255000000.0,iso4217:USD,2021-12-03,2022-03-03,2022-03-30,0000723125-22-000016,us-gaap:IncomeTaxExpenseBenefit,i7b9c9d77ba2c4aaf8a7850fc291e99f9_D20211203-20220303,DIRECT_QUARTER,PASS
MU,FY2022,Q3,income_tax_expense,358000000.0,iso4217:USD,2022-03-04,2022-06-02,2022-07-01,0000723125-22-000036,us-gaap:IncomeTaxExpenseBenefit,ia126b43f56f143d0a24335a4d7bcea87_D20220304-20220602,DIRECT_QUARTER,PASS
MU,FY2022,Q4,income_tax_expense,56000000.0,iso4217:USD,,2022-09-01,2022-10-07,0000723125-22-000048,us-gaap:IncomeTaxExpenseBenefit,icfabd28584f3477a93d38b9f872df42b_D20210903-20220602,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MU,FY2022,Q1,operating_cash_flow,3938000000.0,iso4217:USD,2021-09-03,2021-12-02,2022-01-06,0000723125-22-000004,us-gaap:NetCashProvidedByUsedInOperatingActivities,iea5ef246ffc147c399cefb55d2b9db30_D20210903-20211202,DIRECT_QUARTER,PASS
MU,FY2022,Q2,operating_cash_flow,3628000000.0,iso4217:USD,,2022-03-03,2022-03-30,0000723125-22-000016,us-gaap:NetCashProvidedByUsedInOperatingActivities,,DERIVED_FROM_YTD,PASS
MU,FY2022,Q3,operating_cash_flow,3838000000.0,iso4217:USD,,2022-06-02,2022-07-01,0000723125-22-000036,us-gaap:NetCashProvidedByUsedInOperatingActivities,,DERIVED_FROM_YTD,PASS
MU,FY2022,Q4,operating_cash_flow,3777000000.0,iso4217:USD,,2022-09-01,2022-10-07,0000723125-22-000048,us-gaap:NetCashProvidedByUsedInOperatingActivities,icfabd28584f3477a93d38b9f872df42b_D20210903-20220602,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MU,FY2022,Q1,capex,3265000000.0,iso4217:USD,2021-09-03,2021-12-02,2022-01-06,0000723125-22-000004,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,iea5ef246ffc147c399cefb55d2b9db30_D20210903-20211202,DIRECT_QUARTER,PASS
MU,FY2022,Q2,capex,2611000000.0,iso4217:USD,,2022-03-03,2022-03-30,0000723125-22-000016,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,,DERIVED_FROM_YTD,PASS
MU,FY2022,Q3,capex,2578000000.0,iso4217:USD,,2022-06-02,2022-07-01,0000723125-22-000036,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,,DERIVED_FROM_YTD,PASS
MU,FY2022,Q4,capex,3613000000.0,iso4217:USD,,2022-09-01,2022-10-07,0000723125-22-000048,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,icfabd28584f3477a93d38b9f872df42b_D20210903-20220602,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
