ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
MU,FY2024,Q1,revenue,4726000000.0,iso4217:USD,2023-09-01,2023-11-30,2023-12-21,0000723125-23-000077,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,c-1,DIRECT_QUARTER,PASS
MU,FY2024,Q2,revenue,5824000000.0,iso4217:USD,2023-12-01,2024-02-29,2024-03-21,0000723125-24-000007,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,c-3,DIRECT_QUARTER,PASS
MU,FY2024,Q3,revenue,6811000000.0,iso4217:USD,2024-03-01,2024-05-30,2024-06-27,0000723125-24-000019,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,c-3,DIRECT_QUARTER,PASS
MU,FY2024,Q4,revenue,7750000000.0,iso4217:USD,,2024-08-29,2024-10-04,0000723125-24-000027,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MU,FY2024,Q1,operating_income,-1128000000.0,iso4217:USD,2023-09-01,2023-11-30,2023-12-21,0000723125-23-000077,us-gaap:OperatingIncomeLoss,c-1,DIRECT_QUARTER,PASS
MU,FY2024,Q2,operating_income,191000000.0,iso4217:USD,2023-12-01,2024-02-29,2024-03-21,0000723125-24-000007,us-gaap:OperatingIncomeLoss,c-3,DIRECT_QUARTER,PASS
MU,FY2024,Q3,operating_income,719000000.0,iso4217:USD,2024-03-01,2024-05-30,2024-06-27,0000723125-24-000019,us-gaap:OperatingIncomeLoss,c-3,DIRECT_QUARTER,PASS
MU,FY2024,Q4,operating_income,1522000000.0,iso4217:USD,,2024-08-29,2024-10-04,0000723125-24-000027,us-gaap:OperatingIncomeLoss,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MU,FY2024,Q1,pretax_income,-1155000000.0,iso4217:USD,2023-09-01,2023-11-30,2023-12-21,0000723125-23-000077,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,c-1,DIRECT_QUARTER,PASS
MU,FY2024,Q2,pretax_income,170000000.0,iso4217:USD,2023-12-01,2024-02-29,2024-03-21,0000723125-24-000007,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,c-3,DIRECT_QUARTER,PASS
MU,FY2024,Q3,pretax_income,715000000.0,iso4217:USD,2024-03-01,2024-05-30,2024-06-27,0000723125-24-000019,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,c-3,DIRECT_QUARTER,PASS
MU,FY2024,Q4,pretax_income,1510000000.0,iso4217:USD,,2024-08-29,2024-10-04,0000723125-24-000027,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MU,FY2024,Q1,income_tax_expense,73000000.0,iso4217:USD,2023-09-01,2023-11-30,2023-12-21,0000723125-23-000077,us-gaap:IncomeTaxExpenseBenefit,c-1,DIRECT_QUARTER,PASS
MU,FY2024,Q2,income_tax_expense,-622000000.0,iso4217:USD,2023-12-01,2024-02-29,2024-03-21,0000723125-24-000007,us-gaap:IncomeTaxExpenseBenefit,c-3,DIRECT_QUARTER,PASS
MU,FY2024,Q3,income_tax_expense,377000000.0,iso4217:USD,2024-03-01,2024-05-30,2024-06-27,0000723125-24-000019,us-gaap:IncomeTaxExpenseBenefit,c-3,DIRECT_QUARTER,PASS
MU,FY2024,Q4,income_tax_expense,623000000.0,iso4217:USD,,2024-08-29,2024-10-04,0000723125-24-000027,us-gaap:IncomeTaxExpenseBenefit,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MU,FY2024,Q1,operating_cash_flow,1401000000.0,iso4217:USD,2023-09-01,2023-11-30,2023-12-21,0000723125-23-000077,us-gaap:NetCashProvidedByUsedInOperatingActivities,c-1,DIRECT_QUARTER,PASS
