ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
META,FY2022,Q1,operating_income,8524000000.0,iso4217:USD,2022-01-01,2022-03-31,2022-04-28,0001326801-22-000057,us-gaap:OperatingIncomeLoss,ieecb77d53c28492e8730fe6ba04ccc57_D20220101-20220331,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
META,FY2022,Q2,operating_income,8358000000.0,iso4217:USD,2022-04-01,2022-06-30,2022-07-28,0001326801-22-000082,us-gaap:OperatingIncomeLoss,ifc7a788e4dde480a838fca96212c8868_D20220401-20220630,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
META,FY2022,Q3,operating_income,5664000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-27,0001326801-22-000108,us-gaap:OperatingIncomeLoss,ibfda7118c3264b3aa88700358e5dc23b_D20220701-20220930,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
META,FY2022,Q4,operating_income,6399000000.0,iso4217:USD,,2022-12-31,2023-02-02,0001326801-23-000013,us-gaap:OperatingIncomeLoss,i6dea069bf23b41888942ebc399fe5564_D20220101-20220930,DERIVED_Q4_FROM_10K_MINUS_9M,PASS_ROUNDING_TOLERANCE
META,FY2022,Q1,pretax_income,8908000000.0,iso4217:USD,2022-01-01,2022-03-31,2022-04-28,0001326801-22-000057,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,ieecb77d53c28492e8730fe6ba04ccc57_D20220101-20220331,DIRECT_QUARTER,PASS
META,FY2022,Q2,pretax_income,8186000000.0,iso4217:USD,2022-04-01,2022-06-30,2022-07-28,0001326801-22-000082,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,ifc7a788e4dde480a838fca96212c8868_D20220401-20220630,DIRECT_QUARTER,PASS
META,FY2022,Q3,pretax_income,5576000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-27,0001326801-22-000108,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,ibfda7118c3264b3aa88700358e5dc23b_D20220701-20220930,DIRECT_QUARTER,PASS
META,FY2022,Q4,pretax_income,6149000000.0,iso4217:USD,,2022-12-31,2023-02-02,0001326801-23-000013,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,i6dea069bf23b41888942ebc399fe5564_D20220101-20220930,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
META,FY2022,Q1,income_tax_expense,1443000000.0,iso4217:USD,2022-01-01,2022-03-31,2022-04-28,0001326801-22-000057,us-gaap:IncomeTaxExpenseBenefit,ieecb77d53c28492e8730fe6ba04ccc57_D20220101-20220331,DIRECT_QUARTER,PASS
META,FY2022,Q2,income_tax_expense,1499000000.0,iso4217:USD,2022-04-01,2022-06-30,2022-07-28,0001326801-22-000082,us-gaap:IncomeTaxExpenseBenefit,ifc7a788e4dde480a838fca96212c8868_D20220401-20220630,DIRECT_QUARTER,PASS
META,FY2022,Q3,income_tax_expense,1181000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-27,0001326801-22-000108,us-gaap:IncomeTaxExpenseBenefit,ibfda7118c3264b3aa88700358e5dc23b_D20220701-20220930,DIRECT_QUARTER,PASS
META,FY2022,Q4,income_tax_expense,1496000000.0,iso4217:USD,,2022-12-31,2023-02-02,0001326801-23-000013,us-gaap:IncomeTaxExpenseBenefit,i6dea069bf23b41888942ebc399fe5564_D20220101-20220930,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
