start_target_date,end_target_date,start_trading_date,end_trading_date,msft_start_adjusted_close,msft_end_adjusted_close,msft_return,msft_return_percent,spy_return,spy_return_percent,qqq_return,qqq_return_percent,excess_vs_spy,excess_vs_spy_percent,excess_vs_qqq,excess_vs_qqq_percent
2021-04-01,2022-04-01,2021-04-01,2022-04-01,232.0467071533203,298.6784973144531,0.28714818227136996,28.714818227136995,0.1454537321907874,14.545373219078739,0.12020082470002968,12.020082470002968,0.14169445008058257,14.169445008058258,0.16694735757134027,16.694735757134026
2022-04-01,2023-04-01,2022-04-01,2023-04-03,298.6784973144531,279.9787902832031,-0.06260814621536903,-6.260814621536904,-0.07729278781070037,-7.729278781070037,-0.10844311775965909,-10.84431177596591,0.014684641595331338,1.4684641595331338,0.04583497154429006,4.583497154429006
2023-04-01,2024-04-01,2023-04-03,2024-04-01,279.9787902832031,417.2481994628906,0.49028502852247224,49.02850285224722,0.2890171335313405,28.90171335313405,0.3991041633483934,39.91041633483934,0.20126789499113173,20.126789499113173,0.09118086517407886,9.118086517407885
2024-04-01,2025-04-01,2024-04-01,2025-04-01,417.2481994628906,378.4666442871094,-0.09294600965493305,-9.294600965493306,0.08799897723415673,8.799897723415672,0.06886030894000128,6.886030894000128,-0.18094498688908978,-18.094498688908978,-0.16180631859493433,-16.18063185949343
2025-04-01,2026-04-01,2025-04-01,2026-04-01,378.4666442871094,368.57171630859375,-0.02614478218325944,-2.614478218325944,0.1814383430528117,18.14383430528117,0.24209491177984743,24.209491177984745,-0.20758312523607114,-20.758312523607113,-0.2682396939631069,-26.823969396310687
