ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
META,FY2020,Q1,revenue,17737000000.0,iso4217:USD,2020-01-01,2020-03-31,2020-04-30,0001326801-20-000048,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,FD2020Q1YTD,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
META,FY2020,Q2,revenue,18687000000.0,iso4217:USD,2020-04-01,2020-06-30,2020-07-31,0001326801-20-000076,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,FD2020Q2QTD,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
META,FY2020,Q3,revenue,21470000000.0,iso4217:USD,2020-07-01,2020-09-30,2020-10-30,0001326801-20-000084,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,FD2020Q3QTD,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
META,FY2020,Q4,revenue,28072000000.0,iso4217:USD,,2020-12-31,2021-01-28,0001326801-21-000014,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,FD2020Q3YTD,DERIVED_Q4_FROM_10K_MINUS_9M,PASS_ROUNDING_TOLERANCE
META,FY2020,Q1,operating_income,5893000000.0,iso4217:USD,2020-01-01,2020-03-31,2020-04-30,0001326801-20-000048,us-gaap:OperatingIncomeLoss,FD2020Q1YTD,DIRECT_QUARTER,PASS
META,FY2020,Q2,operating_income,5963000000.0,iso4217:USD,2020-04-01,2020-06-30,2020-07-31,0001326801-20-000076,us-gaap:OperatingIncomeLoss,FD2020Q2QTD,DIRECT_QUARTER,PASS
META,FY2020,Q3,operating_income,8040000000.0,iso4217:USD,2020-07-01,2020-09-30,2020-10-30,0001326801-20-000084,us-gaap:OperatingIncomeLoss,FD2020Q3QTD,DIRECT_QUARTER,PASS
META,FY2020,Q4,operating_income,12775000000.0,iso4217:USD,,2020-12-31,2021-01-28,0001326801-21-000014,us-gaap:OperatingIncomeLoss,FD2020Q3YTD,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
META,FY2020,Q1,pretax_income,5861000000.0,iso4217:USD,2020-01-01,2020-03-31,2020-04-30,0001326801-20-000048,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,FD2020Q1YTD,DIRECT_QUARTER,PASS
META,FY2020,Q2,pretax_income,6131000000.0,iso4217:USD,2020-04-01,2020-06-30,2020-07-31,0001326801-20-000076,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,FD2020Q2QTD,DIRECT_QUARTER,PASS
META,FY2020,Q3,pretax_income,8133000000.0,iso4217:USD,2020-07-01,2020-09-30,2020-10-30,0001326801-20-000084,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,FD2020Q3QTD,DIRECT_QUARTER,PASS
META,FY2020,Q4,pretax_income,13055000000.0,iso4217:USD,,2020-12-31,2021-01-28,0001326801-21-000014,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,FD2020Q3YTD,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
META,FY2020,Q1,income_tax_expense,959000000.0,iso4217:USD,2020-01-01,2020-03-31,2020-04-30,0001326801-20-000048,us-gaap:IncomeTaxExpenseBenefit,FD2020Q1YTD,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
META,FY2020,Q2,income_tax_expense,953000000.0,iso4217:USD,2020-04-01,2020-06-30,2020-07-31,0001326801-20-000076,us-gaap:IncomeTaxExpenseBenefit,FD2020Q2QTD,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
META,FY2020,Q3,income_tax_expense,287000000.0,iso4217:USD,2020-07-01,2020-09-30,2020-10-30,0001326801-20-000084,us-gaap:IncomeTaxExpenseBenefit,FD2020Q3QTD,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
META,FY2020,Q4,income_tax_expense,1836000000.0,iso4217:USD,,2020-12-31,2021-01-28,0001326801-21-000014,us-gaap:IncomeTaxExpenseBenefit,FD2020Q3YTD,DERIVED_Q4_FROM_10K_MINUS_9M,PASS_ROUNDING_TOLERANCE
META,FY2020,Q1,operating_cash_flow,11001000000.0,iso4217:USD,2020-01-01,2020-03-31,2020-04-30,0001326801-20-000048,us-gaap:NetCashProvidedByUsedInOperatingActivities,FD2020Q1YTD,DIRECT_QUARTER,PASS
META,FY2020,Q2,operating_cash_flow,3877000000.0,iso4217:USD,,2020-06-30,2020-07-31,0001326801-20-000076,us-gaap:NetCashProvidedByUsedInOperatingActivities,,DERIVED_FROM_YTD,PASS
META,FY2020,Q3,operating_cash_flow,9829000000.0,iso4217:USD,,2020-09-30,2020-10-30,0001326801-20-000084,us-gaap:NetCashProvidedByUsedInOperatingActivities,,DERIVED_FROM_YTD,PASS
META,FY2020,Q4,operating_cash_flow,14040000000.0,iso4217:USD,,2020-12-31,2021-01-28,0001326801-21-000014,us-gaap:NetCashProvidedByUsedInOperatingActivities,FD2020Q3YTD,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
META,FY2020,Q1,capex,3558000000.0,iso4217:USD,2020-01-01,2020-03-31,2020-04-30,0001326801-20-000048,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,FD2020Q1YTD,DIRECT_QUARTER,PASS
META,FY2020,Q2,capex,3255000000.0,iso4217:USD,,2020-06-30,2020-07-31,0001326801-20-000076,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,,DERIVED_FROM_YTD,PASS
META,FY2020,Q3,capex,3689000000.0,iso4217:USD,,2020-09-30,2020-10-30,0001326801-20-000084,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,,DERIVED_FROM_YTD,PASS
META,FY2020,Q4,capex,4613000000.0,iso4217:USD,,2020-12-31,2021-01-28,0001326801-21-000014,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,FD2020Q3YTD,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
