ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
MSFT,FY2021,Q1,revenue,37154000000.0,iso4217:USD,2020-07-01,2020-09-30,2020-10-27,0001564590-20-047996,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_0000789019_20200701_20200930,DIRECT_QUARTER,PASS
MSFT,FY2021,Q2,revenue,43076000000.0,iso4217:USD,2020-10-01,2020-12-31,2021-01-26,0001564590-21-002316,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_0000789019_20201001_20201231,DIRECT_QUARTER,PASS
MSFT,FY2021,Q3,revenue,41706000000.0,iso4217:USD,2021-01-01,2021-03-31,2021-04-27,0001564590-21-020891,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_0000789019_20210101_20210331,DIRECT_QUARTER,PASS
MSFT,FY2021,Q4,revenue,46152000000.0,iso4217:USD,,2021-06-30,2021-07-29,0001564590-21-039151,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_0000789019_20200701_20210331,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MSFT,FY2021,Q1,operating_income,15876000000.0,iso4217:USD,2020-07-01,2020-09-30,2020-10-27,0001564590-20-047996,us-gaap:OperatingIncomeLoss,C_0000789019_20200701_20200930,DIRECT_QUARTER,PASS
MSFT,FY2021,Q2,operating_income,17897000000.0,iso4217:USD,2020-10-01,2020-12-31,2021-01-26,0001564590-21-002316,us-gaap:OperatingIncomeLoss,C_0000789019_20201001_20201231,DIRECT_QUARTER,PASS
MSFT,FY2021,Q3,operating_income,17048000000.0,iso4217:USD,2021-01-01,2021-03-31,2021-04-27,0001564590-21-020891,us-gaap:OperatingIncomeLoss,C_0000789019_20210101_20210331,DIRECT_QUARTER,PASS
MSFT,FY2021,Q4,operating_income,19095000000.0,iso4217:USD,,2021-06-30,2021-07-29,0001564590-21-039151,us-gaap:OperatingIncomeLoss,C_0000789019_20200701_20210331,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MSFT,FY2021,Q1,pretax_income,16124000000.0,iso4217:USD,2020-07-01,2020-09-30,2020-10-27,0001564590-20-047996,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,C_0000789019_20200701_20200930,DIRECT_QUARTER,PASS
MSFT,FY2021,Q2,pretax_income,18337000000.0,iso4217:USD,2020-10-01,2020-12-31,2021-01-26,0001564590-21-002316,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,C_0000789019_20201001_20201231,DIRECT_QUARTER,PASS
MSFT,FY2021,Q3,pretax_income,17236000000.0,iso4217:USD,2021-01-01,2021-03-31,2021-04-27,0001564590-21-020891,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,C_0000789019_20210101_20210331,DIRECT_QUARTER,PASS
MSFT,FY2021,Q4,pretax_income,19405000000.0,iso4217:USD,,2021-06-30,2021-07-29,0001564590-21-039151,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,C_0000789019_20200701_20210331,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MSFT,FY2021,Q1,income_tax_expense,2231000000.0,iso4217:USD,2020-07-01,2020-09-30,2020-10-27,0001564590-20-047996,us-gaap:IncomeTaxExpenseBenefit,C_0000789019_20200701_20200930,DIRECT_QUARTER,PASS
MSFT,FY2021,Q2,income_tax_expense,2874000000.0,iso4217:USD,2020-10-01,2020-12-31,2021-01-26,0001564590-21-002316,us-gaap:IncomeTaxExpenseBenefit,C_0000789019_20201001_20201231,DIRECT_QUARTER,PASS
MSFT,FY2021,Q3,income_tax_expense,1779000000.0,iso4217:USD,2021-01-01,2021-03-31,2021-04-27,0001564590-21-020891,us-gaap:IncomeTaxExpenseBenefit,C_0000789019_20210101_20210331,DIRECT_QUARTER,PASS
