ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
MU,FY2025,Q1,revenue,8709000000.0,iso4217:USD,2024-08-30,2024-11-28,2024-12-19,0000723125-24-000047,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,c-1,DIRECT_QUARTER,PASS
MU,FY2025,Q2,revenue,8053000000.0,iso4217:USD,2024-11-29,2025-02-27,2025-03-21,0000723125-25-000009,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,c-3,DIRECT_QUARTER,PASS
MU,FY2025,Q3,revenue,9301000000.0,iso4217:USD,2025-02-28,2025-05-29,2025-06-26,0000723125-25-000021,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,c-3,DIRECT_QUARTER,PASS
MU,FY2025,Q4,revenue,11315000000.0,iso4217:USD,,2025-08-28,2025-10-03,0000723125-25-000028,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MU,FY2025,Q1,operating_income,2174000000.0,iso4217:USD,2024-08-30,2024-11-28,2024-12-19,0000723125-24-000047,us-gaap:OperatingIncomeLoss,c-1,DIRECT_QUARTER,PASS
MU,FY2025,Q2,operating_income,1773000000.0,iso4217:USD,2024-11-29,2025-02-27,2025-03-21,0000723125-25-000009,us-gaap:OperatingIncomeLoss,c-3,DIRECT_QUARTER,PASS
MU,FY2025,Q3,operating_income,2169000000.0,iso4217:USD,2025-02-28,2025-05-29,2025-06-26,0000723125-25-000021,us-gaap:OperatingIncomeLoss,c-3,DIRECT_QUARTER,PASS
MU,FY2025,Q4,operating_income,3654000000.0,iso4217:USD,,2025-08-28,2025-10-03,0000723125-25-000028,us-gaap:OperatingIncomeLoss,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MU,FY2025,Q1,pretax_income,2152000000.0,iso4217:USD,2024-08-30,2024-11-28,2024-12-19,0000723125-24-000047,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,c-1,DIRECT_QUARTER,PASS
MU,FY2025,Q2,pretax_income,1758000000.0,iso4217:USD,2024-11-29,2025-02-27,2025-03-21,0000723125-25-000009,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,c-3,DIRECT_QUARTER,PASS
MU,FY2025,Q3,pretax_income,2113000000.0,iso4217:USD,2025-02-28,2025-05-29,2025-06-26,0000723125-25-000021,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,c-3,DIRECT_QUARTER,PASS
MU,FY2025,Q4,pretax_income,3631000000.0,iso4217:USD,,2025-08-28,2025-10-03,0000723125-25-000028,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MU,FY2025,Q1,income_tax_expense,283000000.0,iso4217:USD,2024-08-30,2024-11-28,2024-12-19,0000723125-24-000047,us-gaap:IncomeTaxExpenseBenefit,c-1,DIRECT_QUARTER,PASS
MU,FY2025,Q2,income_tax_expense,177000000.0,iso4217:USD,2024-11-29,2025-02-27,2025-03-21,0000723125-25-000009,us-gaap:IncomeTaxExpenseBenefit,c-3,DIRECT_QUARTER,PASS
MU,FY2025,Q3,income_tax_expense,235000000.0,iso4217:USD,2025-02-28,2025-05-29,2025-06-26,0000723125-25-000021,us-gaap:IncomeTaxExpenseBenefit,c-3,DIRECT_QUARTER,PASS
MU,FY2025,Q4,income_tax_expense,429000000.0,iso4217:USD,,2025-08-28,2025-10-03,0000723125-25-000028,us-gaap:IncomeTaxExpenseBenefit,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MU,FY2025,Q1,operating_cash_flow,3244000000.0,iso4217:USD,2024-08-30,2024-11-28,2024-12-19,0000723125-24-000047,us-gaap:NetCashProvidedByUsedInOperatingActivities,c-1,DIRECT_QUARTER,PASS
MU,FY2025,Q2,operating_cash_flow,3942000000.0,iso4217:USD,,2025-02-27,2025-03-21,0000723125-25-000009,us-gaap:NetCashProvidedByUsedInOperatingActivities,,DERIVED_FROM_YTD,PASS
MU,FY2025,Q3,operating_cash_flow,4609000000.0,iso4217:USD,,2025-05-29,2025-06-26,0000723125-25-000021,us-gaap:NetCashProvidedByUsedInOperatingActivities,,DERIVED_FROM_YTD,PASS
MU,FY2025,Q4,operating_cash_flow,5730000000.0,iso4217:USD,,2025-08-28,2025-10-03,0000723125-25-000028,us-gaap:NetCashProvidedByUsedInOperatingActivities,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MU,FY2025,Q1,capex,3206000000.0,iso4217:USD,2024-08-30,2024-11-28,2024-12-19,0000723125-24-000047,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,c-1,DIRECT_QUARTER,PASS
MU,FY2025,Q2,capex,4055000000.0,iso4217:USD,,2025-02-27,2025-03-21,0000723125-25-000009,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,,DERIVED_FROM_YTD,PASS
MU,FY2025,Q3,capex,2938000000.0,iso4217:USD,,2025-05-29,2025-06-26,0000723125-25-000021,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,,DERIVED_FROM_YTD,PASS
MU,FY2025,Q4,capex,5658000000.0,iso4217:USD,,2025-08-28,2025-10-03,0000723125-25-000028,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
