ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
ORCL,FY2020,Q1,revenue,9218000000.0,iso4217:USD,2019-06-01,2019-08-31,2019-09-13,0001564590-19-034717,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_0001341439_20190601_20190831,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
ORCL,FY2020,Q2,revenue,9614000000.0,iso4217:USD,2019-09-01,2019-11-30,2019-12-13,0001564590-19-045966,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_0001341439_20190901_20191130,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
ORCL,FY2020,Q3,revenue,9796000000.0,iso4217:USD,2019-12-01,2020-02-29,2020-03-13,0001564590-20-010833,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_0001341439_20191201_20200229,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
ORCL,FY2020,Q4,revenue,10439000000.0,iso4217:USD,,2020-05-31,2020-06-22,0001564590-20-030125,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_0001341439_20190601_20200229,DERIVED_Q4_FROM_10K_MINUS_9M,PASS_ROUNDING_TOLERANCE
ORCL,FY2020,Q1,operating_income,2877000000.0,iso4217:USD,2019-06-01,2019-08-31,2019-09-13,0001564590-19-034717,us-gaap:OperatingIncomeLoss,C_0001341439_20190601_20190831,DIRECT_QUARTER,PASS
ORCL,FY2020,Q2,operating_income,3183000000.0,iso4217:USD,2019-09-01,2019-11-30,2019-12-13,0001564590-19-045966,us-gaap:OperatingIncomeLoss,C_0001341439_20190901_20191130,DIRECT_QUARTER,PASS
ORCL,FY2020,Q3,operating_income,3528000000.0,iso4217:USD,2019-12-01,2020-02-29,2020-03-13,0001564590-20-010833,us-gaap:OperatingIncomeLoss,C_0001341439_20191201_20200229,DIRECT_QUARTER,PASS
ORCL,FY2020,Q4,operating_income,4308000000.0,iso4217:USD,,2020-05-31,2020-06-22,0001564590-20-030125,us-gaap:OperatingIncomeLoss,C_0001341439_20190601_20200229,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
ORCL,FY2020,Q1,pretax_income,2482000000.0,iso4217:USD,2019-06-01,2019-08-31,2019-09-13,0001564590-19-034717,orcl:IncomeLossFromContinuingOperationsIncludingNoncontrollingInterestBeforeIncomeTaxesExtraordinaryItems,C_0001341439_20190601_20190831,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
ORCL,FY2020,Q2,pretax_income,2810000000.0,iso4217:USD,2019-09-01,2019-11-30,2019-12-13,0001564590-19-045966,orcl:IncomeLossFromContinuingOperationsIncludingNoncontrollingInterestBeforeIncomeTaxesExtraordinaryItems,C_0001341439_20190901_20191130,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
ORCL,FY2020,Q3,pretax_income,3076000000.0,iso4217:USD,2019-12-01,2020-02-29,2020-03-13,0001564590-20-010833,orcl:IncomeLossFromContinuingOperationsIncludingNoncontrollingInterestBeforeIncomeTaxesExtraordinaryItems,C_0001341439_20191201_20200229,DIRECT_QUARTER,PASS_ROUNDING_TOLERANCE
ORCL,FY2020,Q4,pretax_income,3696000000.0,iso4217:USD,,2020-05-31,2020-06-22,0001564590-20-030125,orcl:IncomeLossFromContinuingOperationsIncludingNoncontrollingInterestBeforeIncomeTaxesExtraordinaryItems,C_0001341439_20190601_20200229,DERIVED_Q4_FROM_10K_MINUS_9M,PASS_ROUNDING_TOLERANCE
