ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
GOOGL,FY2023,Q1,revenue,69787000000.0,iso4217:USD,2023-01-01,2023-03-31,2023-04-26,0001652044-23-000045,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,icfa922f25aac4454a147e5b8f36415cf_D20230101-20230331,DIRECT_QUARTER,PASS
GOOGL,FY2023,Q2,revenue,74604000000.0,iso4217:USD,2023-04-01,2023-06-30,2023-07-26,0001652044-23-000070,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,c-16,DIRECT_QUARTER,PASS
GOOGL,FY2023,Q3,revenue,76693000000.0,iso4217:USD,2023-07-01,2023-09-30,2023-10-25,0001652044-23-000094,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,c-16,DIRECT_QUARTER,PASS
GOOGL,FY2023,Q4,revenue,86310000000.0,iso4217:USD,,2023-12-31,2024-01-31,0001652044-24-000022,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
GOOGL,FY2023,Q1,operating_income,17415000000.0,iso4217:USD,2023-01-01,2023-03-31,2023-04-26,0001652044-23-000045,us-gaap:OperatingIncomeLoss,icfa922f25aac4454a147e5b8f36415cf_D20230101-20230331,DIRECT_QUARTER,PASS
GOOGL,FY2023,Q2,operating_income,21838000000.0,iso4217:USD,2023-04-01,2023-06-30,2023-07-26,0001652044-23-000070,us-gaap:OperatingIncomeLoss,c-16,DIRECT_QUARTER,PASS
GOOGL,FY2023,Q3,operating_income,21343000000.0,iso4217:USD,2023-07-01,2023-09-30,2023-10-25,0001652044-23-000094,us-gaap:OperatingIncomeLoss,c-16,DIRECT_QUARTER,PASS
GOOGL,FY2023,Q4,operating_income,23697000000.0,iso4217:USD,,2023-12-31,2024-01-31,0001652044-24-000022,us-gaap:OperatingIncomeLoss,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
GOOGL,FY2023,Q1,income_tax_expense,3154000000.0,iso4217:USD,2023-01-01,2023-03-31,2023-04-26,0001652044-23-000045,us-gaap:IncomeTaxExpenseBenefit,icfa922f25aac4454a147e5b8f36415cf_D20230101-20230331,DIRECT_QUARTER,PASS
GOOGL,FY2023,Q2,income_tax_expense,3535000000.0,iso4217:USD,2023-04-01,2023-06-30,2023-07-26,0001652044-23-000070,us-gaap:IncomeTaxExpenseBenefit,c-16,DIRECT_QUARTER,PASS
GOOGL,FY2023,Q3,income_tax_expense,1508000000.0,iso4217:USD,2023-07-01,2023-09-30,2023-10-25,0001652044-23-000094,us-gaap:IncomeTaxExpenseBenefit,c-16,DIRECT_QUARTER,PASS
GOOGL,FY2023,Q4,income_tax_expense,3725000000.0,iso4217:USD,,2023-12-31,2024-01-31,0001652044-24-000022,us-gaap:IncomeTaxExpenseBenefit,c-1,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
