ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
MSFT,FY2023,Q1,revenue,50122000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-25,0001564590-22-035087,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_0000789019_20220701_20220930,DIRECT_QUARTER,PASS
MSFT,FY2023,Q2,revenue,52747000000.0,iso4217:USD,2022-10-01,2022-12-31,2023-01-24,0001564590-23-000733,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_0000789019_20221001_20221231,DIRECT_QUARTER,PASS
MSFT,FY2023,Q3,revenue,52857000000.0,iso4217:USD,2023-01-01,2023-03-31,2023-04-25,0000950170-23-014423,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_f4c092f4-8a02-4406-8410-cb2ccbd948a7,DIRECT_QUARTER,PASS
MSFT,FY2023,Q4,revenue,56189000000.0,iso4217:USD,,2023-06-30,2023-07-27,0000950170-23-035122,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,C_e3cbe141-c492-42cf-ada1-7faa18cad7bd,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MSFT,FY2023,Q1,operating_income,21518000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-25,0001564590-22-035087,us-gaap:OperatingIncomeLoss,C_0000789019_20220701_20220930,DIRECT_QUARTER,PASS
MSFT,FY2023,Q2,operating_income,20399000000.0,iso4217:USD,2022-10-01,2022-12-31,2023-01-24,0001564590-23-000733,us-gaap:OperatingIncomeLoss,C_0000789019_20221001_20221231,DIRECT_QUARTER,PASS
MSFT,FY2023,Q3,operating_income,22352000000.0,iso4217:USD,2023-01-01,2023-03-31,2023-04-25,0000950170-23-014423,us-gaap:OperatingIncomeLoss,C_f4c092f4-8a02-4406-8410-cb2ccbd948a7,DIRECT_QUARTER,PASS
MSFT,FY2023,Q4,operating_income,24254000000.0,iso4217:USD,,2023-06-30,2023-07-27,0000950170-23-035122,us-gaap:OperatingIncomeLoss,C_e3cbe141-c492-42cf-ada1-7faa18cad7bd,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
MSFT,FY2023,Q1,pretax_income,21572000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-25,0001564590-22-035087,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,C_0000789019_20220701_20220930,DIRECT_QUARTER,PASS
MSFT,FY2023,Q2,pretax_income,20339000000.0,iso4217:USD,2022-10-01,2022-12-31,2023-01-24,0001564590-23-000733,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,C_0000789019_20221001_20221231,DIRECT_QUARTER,PASS
MSFT,FY2023,Q3,pretax_income,22673000000.0,iso4217:USD,2023-01-01,2023-03-31,2023-04-25,0000950170-23-014423,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,C_f4c092f4-8a02-4406-8410-cb2ccbd948a7,DIRECT_QUARTER,PASS
