ticker,date,open,high,low,close,adj_close,nominal_open,nominal_high,nominal_low,nominal_close,volume,dividend,split_ratio,source_raw_sha256
AMZN,2020-01-29,93.19999694824219,93.73750305175781,92.7509994506836,92.9000015258789,92.9000015258789,1863.9999389648438,1874.7500610351562,1855.0199890136719,1858.0000305175781,41760000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-01-30,92.9000015258789,93.64350128173828,92.53050231933594,93.53399658203125,93.53399658203125,1858.0000305175781,1872.8700256347656,1850.6100463867188,1870.679931640625,126548000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-01-31,102.57350158691406,102.78600311279297,100.1135025024414,100.43599700927734,100.43599700927734,2051.4700317382812,2055.7200622558594,2002.2700500488281,2008.7199401855469,311346000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-03,100.52999877929688,102.42500305175781,100.01249694824219,100.20999908447266,100.20999908447266,2010.5999755859375,2048.5000610351562,2000.2499389648438,2004.1999816894531,117834000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-04,101.49400329589844,102.98999786376953,100.76850128173828,102.4834976196289,102.4834976196289,2029.8800659179688,2059.7999572753906,2015.3700256347656,2049.669952392578,105786000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-05,103.5510025024414,103.5510025024414,101.5999984741211,101.99349975585938,101.99349975585938,2071.020050048828,2071.020050048828,2031.9999694824219,2039.8699951171875,87524000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-06,102.0510025024414,102.81500244140625,101.23999786376953,102.5114974975586,102.5114974975586,2041.0200500488281,2056.300048828125,2024.7999572753906,2050.229949951172,63660000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-07,102.09950256347656,104.92649841308594,101.90499877929688,103.96399688720703,103.96399688720703,2041.9900512695312,2098.5299682617188,2038.0999755859375,2079.2799377441406,101906000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-10,104.25050354003906,106.77999877929688,104.24800109863281,106.69550323486328,106.69550323486328,2085.0100708007812,2135.5999755859375,2084.9600219726562,2133.9100646972656,101124000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-11,107.54499816894531,109.29750061035156,106.80000305175781,107.54000091552734,107.54000091552734,2150.8999633789062,2185.9500122070312,2136.0000610351562,2150.800018310547,114920000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-12,108.16000366210938,109.01249694824219,107.7645034790039,108.0,108.0,2163.2000732421875,2180.2499389648438,2155.290069580078,2160.0,66686000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-13,107.24949645996094,108.51399993896484,107.0999984741211,107.49349975585938,107.49349975585938,2144.9899291992188,2170.279998779297,2141.999969482422,2149.8699951171875,60636000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-14,107.78399658203125,107.9520034790039,106.29450225830078,106.74349975585938,106.74349975585938,2155.679931640625,2159.040069580078,2125.8900451660156,2134.8699951171875,52124000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-18,106.2509994506836,108.30349731445312,106.20549774169922,107.78350067138672,107.78350067138672,2125.019989013672,2166.0699462890625,2124.1099548339844,2155.6700134277344,58912000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-19,108.38999938964844,109.25499725341797,108.05599975585938,108.51100158691406,108.51100158691406,2167.7999877929688,2185.0999450683594,2161.1199951171875,2170.2200317382812,51224000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-20,108.65350341796875,108.8395004272461,106.37249755859375,107.65499877929688,107.65499877929688,2173.070068359375,2176.790008544922,2127.449951171875,2153.0999755859375,62626000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-21,107.10749816894531,107.22750091552734,104.4000015258789,104.79850006103516,104.79850006103516,2142.1499633789062,2144.550018310547,2088.000030517578,2095.970001220703,92926000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-24,100.15899658203125,101.96499633789062,99.39849853515625,100.4645004272461,100.4645004272461,2003.179931640625,2039.2999267578125,1987.969970703125,2009.2900085449219,130940000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-25,101.32099914550781,101.7300033569336,97.9209976196289,98.63700103759766,98.63700103759766,2026.4199829101562,2034.6000671386719,1958.4199523925781,1972.7400207519531,124382000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-26,98.51399993896484,100.7334976196289,98.02249908447266,98.97949981689453,98.97949981689453,1970.2799987792969,2014.6699523925781,1960.4499816894531,1979.5899963378906,104492000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-27,96.71900177001953,98.75,94.13800048828125,94.21499633789062,94.21499633789062,1934.3800354003906,1975.0,1882.760009765625,1884.2999267578125,162880000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-02-28,90.73149871826172,94.48799896240234,90.55650329589844,94.1875,94.1875,1814.6299743652344,1889.7599792480469,1811.1300659179688,1883.75,189620000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-02,95.32450103759766,97.72550201416016,93.5,97.69750213623047,97.69750213623047,1906.4900207519531,1954.5100402832031,1870.0,1953.9500427246094,135234000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-03,98.76850128173828,99.81649780273438,94.40450286865234,95.44950103759766,95.44950103759766,1975.3700256347656,1996.3299560546875,1888.0900573730469,1908.9900207519531,150690000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-04,97.32849884033203,98.9000015258789,96.0999984741211,98.79149627685547,98.79149627685547,1946.5699768066406,1978.0000305175781,1921.9999694824219,1975.8299255371094,95458000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-05,96.6500015258789,98.03600311279297,95.5,96.20149993896484,96.20149993896484,1933.0000305175781,1960.7200622558594,1910.0,1924.0299987792969,94964000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-06,93.75,95.54350280761719,93.4749984741211,95.05449676513672,95.05449676513672,1875.0,1910.8700561523438,1869.4999694824219,1901.0899353027344,105472000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-09,88.69300079345703,93.13849639892578,88.06449890136719,90.03050231933594,90.03050231933594,1773.8600158691406,1862.7699279785156,1761.2899780273438,1800.6100463867188,156264000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-10,93.54399871826172,94.7135009765625,90.90850067138672,94.59100341796875,94.59100341796875,1870.8799743652344,1894.27001953125,1818.1700134277344,1891.820068359375,142666000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-11,92.89250183105469,93.56600189208984,90.07499694824219,91.04299926757812,91.04299926757812,1857.8500366210938,1871.3200378417969,1801.4999389648438,1820.8599853515625,112496000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-12,86.0989990234375,88.25,83.75,83.83049774169922,83.83049774169922,1721.97998046875,1765.0,1675.0,1676.6099548339844,226924000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-13,87.75,89.31549835205078,84.03099822998047,89.25,89.25,1755.0,1786.3099670410156,1680.6199645996094,1785.0,176194000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-16,82.07550048828125,87.97250366210938,81.30149841308594,84.4574966430664,84.4574966430664,1641.510009765625,1759.4500732421875,1626.0299682617188,1689.1499328613281,178346000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-17,88.77349853515625,92.88899993896484,84.46199798583984,90.39199829101562,90.39199829101562,1775.469970703125,1857.7799987792969,1689.2399597167969,1807.8399658203125,218342000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-18,87.5,92.08300018310547,87.25,91.5,91.5,1750.0,1841.6600036621094,1745.0,1830.0,192904000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-19,93.0,97.25,91.63249969482422,94.04650115966797,94.04650115966797,1860.0,1945.0,1832.6499938964844,1880.9300231933594,207998000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-20,96.31549835205078,97.8499984741211,91.0364990234375,92.30449676513672,92.30449676513672,1926.3099670410156,1956.9999694824219,1820.72998046875,1846.0899353027344,196358000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-23,91.38749694824219,95.97000122070312,90.5999984741211,95.1415023803711,95.1415023803711,1827.7499389648438,1919.4000244140625,1811.9999694824219,1902.8300476074219,156170000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-24,97.57499694824219,97.75,95.01699829101562,97.00499725341797,97.00499725341797,1951.4999389648438,1955.0,1900.3399658203125,1940.0999450683594,142942000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-25,96.03450012207031,97.51300048828125,94.28900146484375,94.29199981689453,94.29199981689453,1920.6900024414062,1950.260009765625,1885.780029296875,1885.8399963378906,129582000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-26,95.0999984741211,97.82450103759766,94.4645004272461,97.77449798583984,97.77449798583984,1901.9999694824219,1956.4900207519531,1889.2900085449219,1955.4899597167969,124426000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-27,96.54299926757812,96.989501953125,94.99600219726562,95.00499725341797,95.00499725341797,1930.8599853515625,1939.7900390625,1899.9200439453125,1900.0999450683594,107758000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-30,96.1415023803711,98.68150329589844,95.61699676513672,98.19750213623047,98.19750213623047,1922.8300476074219,1973.6300659179688,1912.3399353027344,1963.9500427246094,122522000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-03-31,98.21749877929688,99.6510009765625,97.20050048828125,97.48600006103516,97.48600006103516,1964.3499755859375,1993.02001953125,1944.010009765625,1949.7200012207031,102472000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-01,96.64849853515625,97.24800109863281,94.6500015258789,95.38500213623047,95.38500213623047,1932.969970703125,1944.9600219726562,1893.0000305175781,1907.7000427246094,82438000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-02,95.08200073242188,96.37650299072266,94.5,95.94149780273438,95.94149780273438,1901.6400146484375,1927.5300598144531,1890.0,1918.8299560546875,86720000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-03,95.55750274658203,96.31649780273438,94.4574966430664,95.32949829101562,95.32949829101562,1911.1500549316406,1926.3299560546875,1889.1499328613281,1906.5899658203125,72198000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-06,96.80000305175781,99.9260025024414,96.5009994506836,99.87950134277344,99.87950134277344,1936.0000610351562,1998.5200500488281,1930.0199890136719,1997.5900268554688,115464000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-07,100.85549926757812,101.78600311279297,99.88099670410156,100.58000183105469,100.58000183105469,2017.1099853515625,2035.7200622558594,1997.6199340820312,2011.6000366210938,102280000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-08,101.05000305175781,102.19999694824219,100.55750274658203,102.1500015258789,102.1500015258789,2021.0000610351562,2043.9999389648438,2011.1500549316406,2043.0000305175781,79546000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-09,102.21499633789062,102.6500015258789,100.88300323486328,102.13800048828125,102.13800048828125,2044.2999267578125,2053.000030517578,2017.6600646972656,2042.760009765625,92930000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-13,102.0,109.0,101.9000015258789,108.44349670410156,108.44349670410156,2040.0,2180.0,2038.0000305175781,2168.8699340820312,134334000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-14,110.02349853515625,114.5999984741211,109.31050109863281,114.16600036621094,114.16600036621094,2200.469970703125,2291.999969482422,2186.2100219726562,2283.3200073242188,161744000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-15,112.88400268554688,116.66850280761719,112.25,115.38400268554688,115.38400268554688,2257.6800537109375,2333.3700561523438,2245.0,2307.6800537109375,137332000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-16,117.30000305175781,123.05000305175781,116.75,120.40950012207031,120.40950012207031,2346.0000610351562,2461.0000610351562,2335.0,2408.1900024414062,240764000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-17,118.61650085449219,120.0,115.8010025024414,118.75,118.75,2372.3300170898438,2400.0,2316.020050048828,2375.0,158600000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-20,119.49749755859375,122.2490005493164,119.30249786376953,119.68049621582031,119.68049621582031,2389.949951171875,2444.980010986328,2386.0499572753906,2393.6099243164062,115414000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-21,120.83049774169922,121.41549682617188,113.98300170898438,116.40599822998047,116.40599822998047,2416.6099548339844,2428.3099365234375,2279.6600341796875,2328.1199645996094,149534000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-22,118.44999694824219,119.69999694824219,117.55000305175781,118.17449951171875,118.17449951171875,2368.9999389648438,2393.9999389648438,2351.0000610351562,2363.489990234375,84244000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-23,119.9990005493164,121.21099853515625,119.10399627685547,119.97250366210938,119.97250366210938,2399.980010986328,2424.219970703125,2382.0799255371094,2399.4500732421875,101332000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-24,120.8499984741211,121.02149963378906,119.0999984741211,120.51100158691406,120.51100158691406,2416.999969482422,2420.4299926757812,2381.999969482422,2410.2200317382812,76498000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-27,122.16000366210938,122.24400329589844,118.1500015258789,118.80000305175781,118.80000305175781,2443.2000732421875,2444.8800659179688,2363.000030517578,2376.0000610351562,112912000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-28,118.6050033569336,118.67500305175781,115.30000305175781,115.7040023803711,115.7040023803711,2372.100067138672,2373.5000610351562,2306.0000610351562,2314.080047607422,105388000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-29,116.50050354003906,119.59449768066406,115.5,118.635498046875,118.635498046875,2330.0100708007812,2391.8899536132812,2310.0,2372.7099609375,91832000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-04-30,120.99199676513672,123.75,119.80049896240234,123.69999694824219,123.69999694824219,2419.8399353027344,2475.0,2396.009979248047,2473.9999389648438,190692000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-05-01,116.83999633789062,118.12200164794922,112.90950012207031,114.302001953125,114.302001953125,2336.7999267578125,2362.4400329589844,2258.1900024414062,2286.0400390625,195452000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-05-04,112.81900024414062,116.3489990234375,112.81900024414062,115.79949951171875,115.79949951171875,2256.3800048828125,2326.97998046875,2256.3800048828125,2315.989990234375,97318000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-05-05,117.0,117.55000305175781,115.35649871826172,115.88999938964844,115.88999938964844,2340.0,2351.0000610351562,2307.1299743652344,2317.7999877929688,64850000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-05-06,116.47200012207031,117.87249755859375,116.0,117.56300354003906,117.56300354003906,2329.4400024414062,2357.449951171875,2320.0,2351.2600708007812,62356000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-05-07,118.73899841308594,118.80000305175781,117.15550231933594,118.38050079345703,118.38050079345703,2374.7799682617188,2376.0000610351562,2343.1100463867188,2367.6100158691406,67928000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-05-08,118.60700225830078,119.36199951171875,117.8499984741211,118.98049926757812,118.98049926757812,2372.1400451660156,2387.239990234375,2356.999969482422,2379.6099853515625,64132000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-05-11,118.73500061035156,120.9834976196289,118.60549926757812,120.44999694824219,120.44999694824219,2374.7000122070312,2419.669952392578,2372.1099853515625,2408.9999389648438,65184000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-05-12,120.59249877929688,120.94999694824219,117.75,117.84750366210938,117.84750366210938,2411.8499755859375,2418.9999389648438,2355.0,2356.9500732421875,61498000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-05-13,118.33999633789062,120.38500213623047,116.88999938964844,118.39600372314453,118.39600372314453,2366.7999267578125,2407.7000427246094,2337.7999877929688,2367.9200744628906,95658000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-05-14,118.05049896240234,119.56849670410156,117.6604995727539,119.44249725341797,119.44249725341797,2361.009979248047,2391.3699340820312,2353.209991455078,2388.8499450683594,72962000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-05-15,118.4260025024414,120.55000305175781,117.81849670410156,120.48899841308594,120.48899841308594,2368.520050048828,2411.0000610351562,2356.3699340820312,2409.7799682617188,84700000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-05-18,120.21749877929688,121.6500015258789,119.20050048828125,121.31300354003906,121.31300354003906,2404.3499755859375,2433.000030517578,2384.010009765625,2426.2600708007812,87144000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-05-19,121.49150085449219,124.25,121.44850158691406,122.46649932861328,122.46649932861328,2429.8300170898438,2485.0,2428.9700317382812,2449.3299865722656,86410000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-05-20,123.89350128173828,125.00050354003906,123.3635025024414,124.89700317382812,124.89700317382812,2477.8700256347656,2500.0100708007812,2467.270050048828,2497.9400634765625,79962000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-05-21,125.0,126.27249908447266,122.12699890136719,122.33699798583984,122.33699798583984,2500.0,2525.449981689453,2442.5399780273438,2446.739959716797,102288000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
AMZN,2020-05-22,122.75050354003906,123.49250030517578,121.50650024414062,121.84400177001953,121.84400177001953,2455.0100708007812,2469.8500061035156,2430.1300048828125,2436.8800354003906,57342000,,,fb7f90e907e9fe0b4baf41819935a177b430c9d5b6fa9b0a1fef99edf8fc9b2e
