ticker,fiscal_year,fiscal_quarter,metric_name,value,unit,period_start,period_end,filing_date,accession_number,concept_qname,context_id,extraction_basis,reconciliation_status
GOOGL,FY2022,Q1,revenue,68011000000.0,iso4217:USD,2022-01-01,2022-03-31,2022-04-27,0001652044-22-000029,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,i8cd6cd6e51204952b22a08283c209ab7_D20220101-20220331,DIRECT_QUARTER,PASS
GOOGL,FY2022,Q2,revenue,69685000000.0,iso4217:USD,2022-04-01,2022-06-30,2022-07-27,0001652044-22-000071,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,ibb3a3ed29aeb46fe89a85d978eede53e_D20220401-20220630,DIRECT_QUARTER,PASS
GOOGL,FY2022,Q3,revenue,69092000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-26,0001652044-22-000090,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,id06797dd0bac4d6d92b124f17785fb4b_D20220701-20220930,DIRECT_QUARTER,PASS
GOOGL,FY2022,Q4,revenue,76048000000.0,iso4217:USD,,2022-12-31,2023-02-03,0001652044-23-000016,us-gaap:RevenueFromContractWithCustomerExcludingAssessedTax,i508ab3c640be42e1882fc1c9e0b0e4b2_D20220101-20220930,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
GOOGL,FY2022,Q1,operating_income,20094000000.0,iso4217:USD,2022-01-01,2022-03-31,2022-04-27,0001652044-22-000029,us-gaap:OperatingIncomeLoss,i8cd6cd6e51204952b22a08283c209ab7_D20220101-20220331,DIRECT_QUARTER,PASS
GOOGL,FY2022,Q2,operating_income,19453000000.0,iso4217:USD,2022-04-01,2022-06-30,2022-07-27,0001652044-22-000071,us-gaap:OperatingIncomeLoss,ibb3a3ed29aeb46fe89a85d978eede53e_D20220401-20220630,DIRECT_QUARTER,PASS
GOOGL,FY2022,Q3,operating_income,17135000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-26,0001652044-22-000090,us-gaap:OperatingIncomeLoss,id06797dd0bac4d6d92b124f17785fb4b_D20220701-20220930,DIRECT_QUARTER,PASS
GOOGL,FY2022,Q4,operating_income,18160000000.0,iso4217:USD,,2022-12-31,2023-02-03,0001652044-23-000016,us-gaap:OperatingIncomeLoss,i508ab3c640be42e1882fc1c9e0b0e4b2_D20220101-20220930,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
GOOGL,FY2022,Q1,pretax_income,18934000000.0,iso4217:USD,2022-01-01,2022-03-31,2022-04-27,0001652044-22-000029,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,i8cd6cd6e51204952b22a08283c209ab7_D20220101-20220331,DIRECT_QUARTER,PASS
GOOGL,FY2022,Q2,pretax_income,19014000000.0,iso4217:USD,2022-04-01,2022-06-30,2022-07-27,0001652044-22-000071,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,ibb3a3ed29aeb46fe89a85d978eede53e_D20220401-20220630,DIRECT_QUARTER,PASS
GOOGL,FY2022,Q3,pretax_income,16233000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-26,0001652044-22-000090,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,id06797dd0bac4d6d92b124f17785fb4b_D20220701-20220930,DIRECT_QUARTER,PASS
GOOGL,FY2022,Q4,pretax_income,17147000000.0,iso4217:USD,,2022-12-31,2023-02-03,0001652044-23-000016,us-gaap:IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,i508ab3c640be42e1882fc1c9e0b0e4b2_D20220101-20220930,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
GOOGL,FY2022,Q1,income_tax_expense,2498000000.0,iso4217:USD,2022-01-01,2022-03-31,2022-04-27,0001652044-22-000029,us-gaap:IncomeTaxExpenseBenefit,i8cd6cd6e51204952b22a08283c209ab7_D20220101-20220331,DIRECT_QUARTER,PASS
GOOGL,FY2022,Q2,income_tax_expense,3012000000.0,iso4217:USD,2022-04-01,2022-06-30,2022-07-27,0001652044-22-000071,us-gaap:IncomeTaxExpenseBenefit,ibb3a3ed29aeb46fe89a85d978eede53e_D20220401-20220630,DIRECT_QUARTER,PASS
GOOGL,FY2022,Q3,income_tax_expense,2323000000.0,iso4217:USD,2022-07-01,2022-09-30,2022-10-26,0001652044-22-000090,us-gaap:IncomeTaxExpenseBenefit,id06797dd0bac4d6d92b124f17785fb4b_D20220701-20220930,DIRECT_QUARTER,PASS
GOOGL,FY2022,Q4,income_tax_expense,3523000000.0,iso4217:USD,,2022-12-31,2023-02-03,0001652044-23-000016,us-gaap:IncomeTaxExpenseBenefit,i508ab3c640be42e1882fc1c9e0b0e4b2_D20220101-20220930,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
GOOGL,FY2022,Q1,operating_cash_flow,25106000000.0,iso4217:USD,2022-01-01,2022-03-31,2022-04-27,0001652044-22-000029,us-gaap:NetCashProvidedByUsedInOperatingActivities,i8cd6cd6e51204952b22a08283c209ab7_D20220101-20220331,DIRECT_QUARTER,PASS
GOOGL,FY2022,Q2,operating_cash_flow,19422000000.0,iso4217:USD,,2022-06-30,2022-07-27,0001652044-22-000071,us-gaap:NetCashProvidedByUsedInOperatingActivities,,DERIVED_FROM_YTD,PASS
GOOGL,FY2022,Q3,operating_cash_flow,23353000000.0,iso4217:USD,,2022-09-30,2022-10-26,0001652044-22-000090,us-gaap:NetCashProvidedByUsedInOperatingActivities,,DERIVED_FROM_YTD,PASS
GOOGL,FY2022,Q4,operating_cash_flow,23614000000.0,iso4217:USD,,2022-12-31,2023-02-03,0001652044-23-000016,us-gaap:NetCashProvidedByUsedInOperatingActivities,i508ab3c640be42e1882fc1c9e0b0e4b2_D20220101-20220930,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
GOOGL,FY2022,Q1,capex,9786000000.0,iso4217:USD,2022-01-01,2022-03-31,2022-04-27,0001652044-22-000029,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,i8cd6cd6e51204952b22a08283c209ab7_D20220101-20220331,DIRECT_QUARTER,PASS
GOOGL,FY2022,Q2,capex,6828000000.0,iso4217:USD,,2022-06-30,2022-07-27,0001652044-22-000071,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,,DERIVED_FROM_YTD,PASS
GOOGL,FY2022,Q3,capex,7276000000.0,iso4217:USD,,2022-09-30,2022-10-26,0001652044-22-000090,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,,DERIVED_FROM_YTD,PASS
GOOGL,FY2022,Q4,capex,7595000000.0,iso4217:USD,,2022-12-31,2023-02-03,0001652044-23-000016,us-gaap:PaymentsToAcquirePropertyPlantAndEquipment,i508ab3c640be42e1882fc1c9e0b0e4b2_D20220101-20220930,DERIVED_Q4_FROM_10K_MINUS_9M,PASS
