ticker,date,open,high,low,close,adj_close,volume,dividend,split_ratio
ORCL,2020-01-31,53.34000015258789,53.4900016784668,52.290000915527344,52.45000076293945,47.82932662963867,8884700,,
ORCL,2020-02-03,52.72999954223633,53.40999984741211,52.689998626708984,53.09000015258789,48.41295623779297,8892500,,
ORCL,2020-02-04,53.75,54.560001373291016,53.75,54.040000915527344,49.27925491333008,9769800,,
ORCL,2020-02-05,54.66999816894531,55.029998779296875,54.58000183105469,54.7400016784668,49.9175910949707,9612900,,
ORCL,2020-02-06,55.0,55.349998474121094,54.709999084472656,54.709999084472656,49.89023208618164,8832000,,
ORCL,2020-02-07,54.27000045776367,54.970001220703125,54.189998626708984,54.720001220703125,49.899356842041016,7864800,,
ORCL,2020-02-10,54.720001220703125,55.06999969482422,54.45000076293945,54.9900016784668,50.145572662353516,7198200,,
ORCL,2020-02-11,55.16999816894531,55.540000915527344,55.11000061035156,55.150001525878906,50.291465759277344,8466600,,
ORCL,2020-02-12,55.54999923706055,55.88999938964844,55.25,55.72999954223633,50.820377349853516,7541100,,
ORCL,2020-02-13,55.310001373291016,55.63999938964844,55.0099983215332,55.310001373291016,50.437381744384766,8480100,,
ORCL,2020-02-14,55.380001068115234,55.84000015258789,55.2400016784668,55.470001220703125,50.583282470703125,7496800,,
ORCL,2020-02-18,55.41999816894531,55.7599983215332,55.099998474121094,55.45000076293945,50.56504821777344,7185700,,
ORCL,2020-02-19,55.59000015258789,55.77000045776367,55.38999938964844,55.439998626708984,50.55592346191406,6819200,,
ORCL,2020-02-20,55.400001525878906,55.869998931884766,54.880001068115234,55.5099983215332,50.61975860595703,6114600,,
ORCL,2020-02-21,55.08000183105469,55.34000015258789,54.439998626708984,54.68000030517578,49.862884521484375,9078600,,
ORCL,2020-02-24,53.099998474121094,53.529998779296875,52.5099983215332,52.650001525878906,48.011714935302734,10992500,,
ORCL,2020-02-25,53.06999969482422,53.220001220703125,50.79999923706055,50.959999084472656,46.47059631347656,12202600,,
ORCL,2020-02-26,51.310001373291016,53.13999938964844,51.2400016784668,52.04999923706055,47.46457290649414,16413100,,
ORCL,2020-02-27,50.880001068115234,53.459999084472656,50.7599983215332,50.779998779296875,46.30645751953125,16161100,,
ORCL,2020-02-28,49.2400016784668,49.88999938964844,47.900001525878906,49.459999084472656,45.10274124145508,24426000,,
ORCL,2020-03-02,49.72999954223633,50.900001525878906,48.66999816894531,50.900001525878906,46.41588592529297,17328500,,
ORCL,2020-03-03,50.619998931884766,51.84000015258789,48.25,48.849998474121094,44.546485900878906,21830500,,
ORCL,2020-03-04,49.849998474121094,50.59000015258789,48.83000183105469,50.540000915527344,46.08760070800781,14813700,,
ORCL,2020-03-05,49.22999954223633,49.68000030517578,47.75,48.0,43.7713623046875,15843000,,
ORCL,2020-03-06,46.56999969482422,48.29999923706055,46.459999084472656,47.369998931884766,43.19686508178711,24581400,,
ORCL,2020-03-09,44.95000076293945,47.56999969482422,44.65999984741211,46.0099983215332,41.9566764831543,25949300,,
ORCL,2020-03-10,47.45000076293945,48.90999984741211,46.15999984741211,48.58000183105469,44.30026626586914,27067700,,
ORCL,2020-03-11,46.810001373291016,47.47999954223633,44.27000045776367,44.720001220703125,40.780330657958984,24139200,,
ORCL,2020-03-12,41.119998931884766,43.400001525878906,39.709999084472656,39.79999923706055,36.29376220703125,24123800,,
ORCL,2020-03-13,44.45000076293945,47.9900016784668,43.41999816894531,47.93000030517578,43.707523345947266,28339400,,
ORCL,2020-03-16,42.5099983215332,47.56999969482422,41.2599983215332,42.720001220703125,38.956520080566406,27493700,,
ORCL,2020-03-17,43.619998931884766,47.709999084472656,41.65999984741211,46.86000061035156,42.73179626464844,25588900,,
ORCL,2020-03-18,43.66999816894531,47.79999923706055,42.560001373291016,47.27000045776367,43.105674743652344,29557000,,
ORCL,2020-03-19,46.470001220703125,47.970001220703125,44.869998931884766,45.06999969482422,41.099483489990234,20159100,,
ORCL,2020-03-20,45.02000045776367,46.70000076293945,44.5099983215332,45.650001525878906,41.62840270996094,26340800,,
ORCL,2020-03-23,45.0,46.4900016784668,43.88999938964844,44.189998626708984,40.29701614379883,23063700,,
ORCL,2020-03-24,45.33000183105469,48.0099983215332,45.29999923706055,47.84000015258789,43.62547302246094,19323700,,
ORCL,2020-03-25,47.099998474121094,48.7400016784668,45.47999954223633,45.939998626708984,41.89283752441406,25625800,,
ORCL,2020-03-26,46.380001068115234,50.7400016784668,46.189998626708984,50.47999954223633,46.03288269042969,22417900,,
ORCL,2020-03-27,49.09000015258789,51.599998474121094,48.560001373291016,49.83000183105469,45.440147399902344,20025300,,
ORCL,2020-03-30,50.400001525878906,51.59000015258789,49.59000015258789,50.36000061035156,45.92345428466797,20611900,,
ORCL,2020-03-31,51.119998931884766,51.18000030517578,48.0,48.33000183105469,44.07229232788086,15802000,,
ORCL,2020-04-01,46.54999923706055,48.9900016784668,46.040000915527344,48.709999084472656,44.418819427490234,17918200,,
ORCL,2020-04-02,48.18000030517578,49.88999938964844,48.099998474121094,49.79999923706055,45.41279602050781,16434400,,
ORCL,2020-04-03,49.29999923706055,50.04999923706055,48.95000076293945,49.400001525878906,45.048030853271484,13362500,,
ORCL,2020-04-06,50.400001525878906,51.880001068115234,50.349998474121094,51.4900016784668,46.95390701293945,13845800,,
ORCL,2020-04-07,52.150001525878906,52.33000183105469,50.709999084472656,50.7599983215332,46.2882194519043,14063000,,
ORCL,2020-04-08,50.97999954223633,52.68000030517578,50.880001068115234,52.130001068115234,47.76335525512695,15710700,0.24,
ORCL,2020-04-09,52.2400016784668,53.619998931884766,52.029998779296875,53.18000030517578,48.725406646728516,15521200,,
ORCL,2020-04-13,52.70000076293945,53.13999938964844,52.400001525878906,52.970001220703125,48.53299331665039,12694800,,
ORCL,2020-04-14,53.709999084472656,54.099998474121094,53.45000076293945,54.0,49.476715087890625,11674600,,
ORCL,2020-04-15,53.209999084472656,53.45000076293945,52.810001373291016,53.15999984741211,48.707088470458984,10398100,,
ORCL,2020-04-16,53.150001525878906,53.869998931884766,53.06999969482422,53.70000076293945,49.20185852050781,14098300,,
ORCL,2020-04-17,54.52000045776367,54.720001220703125,53.970001220703125,54.619998931884766,50.044776916503906,13608800,,
ORCL,2020-04-20,54.04999923706055,54.58000183105469,53.79999923706055,53.90999984741211,49.39425277709961,10358900,,
ORCL,2020-04-21,53.22999954223633,53.34000015258789,51.119998931884766,51.310001373291016,47.012046813964844,14111700,,
ORCL,2020-04-22,52.029998779296875,52.58000183105469,51.77000045776367,52.27000045776367,47.89163589477539,9668300,,
ORCL,2020-04-23,52.22999954223633,52.9900016784668,51.45000076293945,51.970001220703125,47.616764068603516,10330200,,
ORCL,2020-04-24,52.40999984741211,53.04999923706055,51.959999084472656,53.0099983215332,48.56964874267578,9403500,,
ORCL,2020-04-27,53.36000061035156,53.63999938964844,53.060001373291016,53.369998931884766,48.89948654174805,9123200,,
ORCL,2020-04-28,53.900001525878906,54.150001525878906,53.130001068115234,53.20000076293945,48.74373245239258,8350500,,
ORCL,2020-04-29,53.95000076293945,54.279998779296875,53.689998626708984,53.880001068115234,49.366764068603516,9064100,,
ORCL,2020-04-30,53.470001220703125,53.599998474121094,52.79999923706055,52.970001220703125,48.53299331665039,11808800,,
ORCL,2020-05-01,52.380001068115234,52.439998626708984,51.310001373291016,51.790000915527344,47.45184326171875,8702400,,
ORCL,2020-05-04,51.709999084472656,51.790000915527344,51.099998474121094,51.75,47.415184020996094,7567900,,
ORCL,2020-05-05,52.220001220703125,52.86000061035156,51.9900016784668,52.04999923706055,47.690059661865234,7271800,,
ORCL,2020-05-06,52.43000030517578,52.5,51.70000076293945,51.86000061035156,47.515968322753906,7050000,,
ORCL,2020-05-07,52.400001525878906,52.91999816894531,52.27000045776367,52.599998474121094,48.19398498535156,7154700,,
ORCL,2020-05-08,53.189998626708984,53.779998779296875,52.77000045776367,53.56999969482422,49.082740783691406,8130800,,
ORCL,2020-05-11,53.130001068115234,53.83000183105469,53.060001373291016,53.529998779296875,49.046085357666016,8138600,,
ORCL,2020-05-12,53.79999923706055,53.83000183105469,52.25,52.27000045776367,47.89163589477539,8598800,,
ORCL,2020-05-13,52.43000030517578,52.4900016784668,51.279998779296875,51.650001525878906,47.323570251464844,10274300,,
ORCL,2020-05-14,51.13999938964844,53.029998779296875,50.86000061035156,52.90999984741211,48.478031158447266,13794000,,
ORCL,2020-05-15,52.70000076293945,53.9900016784668,52.52000045776367,52.91999816894531,48.4871826171875,39055700,,
ORCL,2020-05-18,53.90999984741211,53.95000076293945,53.06999969482422,53.150001525878906,48.69792938232422,9901900,,
ORCL,2020-05-19,53.18000030517578,53.25,52.31999969482422,52.34000015258789,47.95576095581055,9805100,,
ORCL,2020-05-20,53.09000015258789,53.27000045776367,52.650001525878906,52.900001525878906,48.46885681152344,9115900,,
ORCL,2020-05-21,52.7599983215332,52.939998626708984,52.119998931884766,52.220001220703125,47.845821380615234,7464000,,
ORCL,2020-05-22,52.34000015258789,52.63999938964844,52.08000183105469,52.619998931884766,48.21232223510742,7211700,,
ORCL,2020-05-26,53.650001525878906,53.68000030517578,52.650001525878906,52.779998779296875,48.35890197753906,11200600,,
ORCL,2020-05-27,53.0,53.25,52.56999969482422,53.20000076293945,48.74373245239258,9228100,,
ORCL,2020-05-28,53.7599983215332,54.150001525878906,53.220001220703125,53.619998931884766,49.128543853759766,9465400,,
ORCL,2020-05-29,53.619998931884766,53.939998626708984,52.9900016784668,53.77000045776367,49.2659797668457,14734800,,
ORCL,2020-06-01,53.279998779296875,53.38999938964844,52.790000915527344,53.060001373291016,48.61546325683594,7363200,,
ORCL,2020-06-02,53.2400016784668,53.290000915527344,52.63999938964844,53.279998779296875,48.8170280456543,8756300,,
ORCL,2020-06-03,53.33000183105469,53.619998931884766,52.9900016784668,53.4900016784668,49.00944900512695,9188700,,
ORCL,2020-06-04,53.22999954223633,53.689998626708984,52.630001068115234,52.849998474121094,48.42304229736328,9696000,,
ORCL,2020-06-05,53.09000015258789,54.27000045776367,52.7400016784668,53.97999954223633,49.45839309692383,12210100,,
ORCL,2020-06-08,53.349998474121094,55.119998931884766,53.279998779296875,55.099998474121094,50.48458480834961,11519500,,
ORCL,2020-06-09,55.0,55.060001373291016,53.880001068115234,54.18000030517578,49.64164352416992,8852500,,
ORCL,2020-06-10,54.5,54.65999984741211,53.900001525878906,54.11000061035156,49.57750701904297,7436700,,
ORCL,2020-06-11,53.25,53.560001373291016,51.22999954223633,51.310001373291016,47.012046813964844,12805700,,
ORCL,2020-06-12,52.45000076293945,53.0,50.97999954223633,51.86000061035156,47.515968322753906,11537200,,
ORCL,2020-06-15,50.959999084472656,53.43000030517578,50.90999984741211,53.25,48.7895393371582,16038100,,
ORCL,2020-06-16,54.459999084472656,55.0,53.779998779296875,54.59000015258789,50.01730728149414,19380200,,
ORCL,2020-06-17,53.029998779296875,53.7400016784668,51.5,51.52000045776367,47.20444869995117,28692600,,
ORCL,2020-06-18,51.599998474121094,54.0,51.31999969482422,53.689998626708984,49.19267654418945,19259500,,
ORCL,2020-06-19,54.209999084472656,54.459999084472656,52.97999954223633,54.400001525878906,49.84321594238281,33051200,,
ORCL,2020-06-22,54.09000015258789,55.38999938964844,53.880001068115234,55.119998931884766,50.502899169921875,16705900,,
ORCL,2020-06-23,55.29999923706055,55.970001220703125,55.130001068115234,55.189998626708984,50.56703186035156,18695000,,
ORCL,2020-06-24,55.119998931884766,55.68000030517578,54.33000183105469,54.439998626708984,49.87986373901367,18287400,,
ORCL,2020-06-25,54.400001525878906,54.59000015258789,53.540000915527344,54.529998779296875,49.96232986450195,16008700,,
ORCL,2020-06-26,54.349998474121094,54.59000015258789,53.630001068115234,54.18000030517578,49.64164352416992,17969400,,
ORCL,2020-06-29,54.22999954223633,54.959999084472656,53.849998474121094,54.7599983215332,50.17305374145508,14366900,,
ORCL,2020-06-30,54.79999923706055,55.439998626708984,54.5,55.27000045776367,50.64033508300781,18885900,,
ORCL,2020-07-01,54.689998626708984,55.880001068115234,54.68000030517578,55.4900016784668,50.84191131591797,17856800,,
ORCL,2020-07-02,55.790000915527344,56.43000030517578,55.650001525878906,55.939998626708984,51.25422286987305,15478900,,
ORCL,2020-07-06,56.20000076293945,56.83000183105469,56.15999984741211,56.599998474121094,51.858917236328125,15309700,,
ORCL,2020-07-07,56.349998474121094,56.95000076293945,56.220001220703125,56.310001373291016,51.593223571777344,13232100,,
ORCL,2020-07-08,56.630001068115234,56.68000030517578,55.9900016784668,56.65999984741211,51.91390609741211,12582200,,
ORCL,2020-07-09,56.9900016784668,57.79999923706055,56.81999969482422,57.529998779296875,52.71102523803711,15692600,,
ORCL,2020-07-10,57.470001220703125,57.52000045776367,56.689998626708984,57.38999938964844,52.582759857177734,12615800,,
ORCL,2020-07-13,57.400001525878906,57.84000015258789,56.970001220703125,57.0099983215332,52.234588623046875,15965600,,
ORCL,2020-07-14,56.66999816894531,57.290000915527344,56.47999954223633,57.20000076293945,52.63024139404297,15510300,0.24,
ORCL,2020-07-15,57.41999816894531,57.84000015258789,56.380001068115234,56.619998931884766,52.09657287597656,10570800,,
ORCL,2020-07-16,56.41999816894531,56.4900016784668,55.58000183105469,55.81999969482422,51.360477447509766,8779300,,
ORCL,2020-07-17,56.08000183105469,56.119998931884766,54.7599983215332,54.900001525878906,50.513980865478516,14344800,,
ORCL,2020-07-20,54.880001068115234,55.52000045776367,54.689998626708984,55.400001525878906,50.97404479980469,11469300,,
ORCL,2020-07-21,55.79999923706055,56.34000015258789,55.58000183105469,55.90999984741211,51.44329833984375,11875100,,
ORCL,2020-07-22,55.70000076293945,56.18000030517578,55.70000076293945,56.0099983215332,51.53530502319336,13842400,,
ORCL,2020-07-23,56.0,56.36000061035156,55.599998474121094,55.7599983215332,51.30527877807617,12576000,,
ORCL,2020-07-24,55.470001220703125,56.040000915527344,55.2599983215332,55.650001525878906,51.204071044921875,8939700,,
ORCL,2020-07-27,55.65999984741211,55.95000076293945,55.31999969482422,55.34000015258789,50.9188346862793,10319600,,
ORCL,2020-07-28,55.25,55.7400016784668,55.20000076293945,55.349998474121094,50.92802429199219,13030100,,
ORCL,2020-07-29,55.560001373291016,55.900001525878906,55.349998474121094,55.70000076293945,51.25006866455078,7242700,,
ORCL,2020-07-30,55.0,55.47999954223633,54.88999938964844,55.25,50.83601760864258,7633200,,
ORCL,2020-07-31,55.0,55.470001220703125,54.33000183105469,55.45000076293945,51.020042419433594,9355800,,
ORCL,2020-08-03,55.779998779296875,56.09000015258789,55.4900016784668,55.97999954223633,51.50770568847656,9164900,,
ORCL,2020-08-04,55.779998779296875,56.0099983215332,55.529998779296875,56.0,51.52610778808594,6364300,,
ORCL,2020-08-05,56.31999969482422,56.31999969482422,55.380001068115234,55.5,51.0660514831543,6629000,,
ORCL,2020-08-06,55.4900016784668,55.599998474121094,54.939998626708984,55.279998779296875,50.86362075805664,8169600,,
ORCL,2020-08-07,55.0099983215332,55.2400016784668,54.7599983215332,55.22999954223633,50.8176155090332,8772300,,
ORCL,2020-08-10,55.2400016784668,55.619998931884766,54.880001068115234,54.939998626708984,50.550785064697266,10046900,,
ORCL,2020-08-11,55.2400016784668,55.459999084472656,54.13999938964844,54.27000045776367,49.9343147277832,8075100,,
ORCL,2020-08-12,54.52000045776367,54.70000076293945,53.970001220703125,54.16999816894531,49.842308044433594,9068200,,
ORCL,2020-08-13,53.90999984741211,54.20000076293945,53.68000030517578,54.02000045776367,49.70428466796875,8260300,,
ORCL,2020-08-14,54.029998779296875,54.560001373291016,53.77000045776367,54.20000076293945,49.869911193847656,5454400,,
ORCL,2020-08-17,54.20000076293945,54.38999938964844,53.65999984741211,53.9900016784668,49.67668914794922,9523700,,
ORCL,2020-08-18,55.619998931884766,56.93000030517578,54.869998931884766,55.18000030517578,50.77161407470703,21102600,,
ORCL,2020-08-19,55.58000183105469,56.79999923706055,55.459999084472656,56.20000076293945,51.71013641357422,16751500,,
ORCL,2020-08-20,55.59000015258789,55.810001373291016,55.09000015258789,55.2599983215332,50.8452262878418,10974800,,
ORCL,2020-08-21,55.380001068115234,55.45000076293945,54.72999954223633,55.189998626708984,50.78081130981445,9552000,,
ORCL,2020-08-24,55.7599983215332,56.11000061035156,55.439998626708984,56.0099983215332,51.53530502319336,7892100,,
ORCL,2020-08-25,56.150001525878906,56.75,56.02000045776367,56.09000015258789,51.60892105102539,7427000,,
ORCL,2020-08-26,56.34000015258789,57.4900016784668,56.060001373291016,57.4900016784668,52.897071838378906,11597600,,
ORCL,2020-08-27,57.45000076293945,58.45000076293945,56.58000183105469,57.18000030517578,52.61184310913086,15834700,,
ORCL,2020-08-28,57.33000183105469,58.15999984741211,57.209999084472656,57.880001068115234,53.25591278076172,8613800,,
ORCL,2020-08-31,57.130001068115234,57.7599983215332,57.040000915527344,57.220001220703125,52.64863204956055,18683500,,
ORCL,2020-09-01,57.369998931884766,58.0099983215332,57.08000183105469,57.65999984741211,53.05348205566406,10169500,,
ORCL,2020-09-02,57.720001220703125,59.31999969482422,57.720001220703125,59.029998779296875,54.31404113769531,14342800,,
ORCL,2020-09-03,58.720001220703125,58.9900016784668,56.650001525878906,57.099998474121094,52.538211822509766,15387400,,
ORCL,2020-09-04,56.880001068115234,57.27000045776367,55.15999984741211,55.72999954223633,51.277671813964844,14697200,,
ORCL,2020-09-08,55.349998474121094,55.790000915527344,54.869998931884766,55.31999969482422,50.900428771972656,16472800,,
ORCL,2020-09-09,56.15999984741211,57.400001525878906,55.86000061035156,56.95000076293945,52.400203704833984,13993200,,
ORCL,2020-09-10,57.439998626708984,58.18000030517578,56.75,57.33000183105469,52.74984359741211,20500900,,
ORCL,2020-09-11,60.709999084472656,61.86000061035156,56.869998931884766,57.0,52.44621276855469,40220600,,
ORCL,2020-09-14,60.86000061035156,61.5,59.349998474121094,59.459999084472656,54.70967102050781,50107400,,
ORCL,2020-09-15,60.0099983215332,61.68000030517578,59.38999938964844,60.939998626708984,56.07144546508789,30385600,,
ORCL,2020-09-16,61.119998931884766,61.38999938964844,59.650001525878906,60.43000030517578,55.602195739746094,21223300,,
ORCL,2020-09-17,59.41999816894531,60.61000061035156,59.0,60.18000030517578,55.37216567993164,22831200,,
ORCL,2020-09-18,59.97999954223633,60.290000915527344,59.43000030517578,59.75,54.97650909423828,49311700,,
ORCL,2020-09-21,62.459999084472656,62.599998474121094,60.029998779296875,60.81999969482422,55.96104049682617,32560400,,
ORCL,2020-09-22,60.380001068115234,60.75,59.459999084472656,60.619998931884766,55.77701187133789,13306000,,
ORCL,2020-09-23,60.11000061035156,60.4900016784668,58.900001525878906,58.959999084472656,54.24962615966797,15513500,,
ORCL,2020-09-24,58.7400016784668,59.900001525878906,58.290000915527344,59.29999923706055,54.562461853027344,9560500,,
ORCL,2020-09-25,59.27000045776367,59.9900016784668,58.959999084472656,59.79999923706055,55.02252197265625,9371900,,
ORCL,2020-09-28,60.029998779296875,60.540000915527344,59.470001220703125,59.58000183105469,54.82009506225586,9356300,,
ORCL,2020-09-29,59.58000183105469,60.15999984741211,59.400001525878906,59.470001220703125,54.718868255615234,6340600,,
ORCL,2020-09-30,59.52000045776367,60.38999938964844,59.369998931884766,59.70000076293945,54.93050765991211,11001500,,
ORCL,2020-10-01,60.16999816894531,60.27000045776367,59.45000076293945,59.68000030517578,54.912105560302734,7357700,,
ORCL,2020-10-02,58.709999084472656,59.52000045776367,58.5099983215332,58.83000183105469,54.130008697509766,7329800,,
ORCL,2020-10-05,59.439998626708984,59.66999816894531,59.09000015258789,59.560001373291016,54.801692962646484,6899200,,
ORCL,2020-10-06,59.5099983215332,60.529998779296875,59.40999984741211,59.5099983215332,54.755680084228516,9743600,,
ORCL,2020-10-07,59.77000045776367,60.900001525878906,59.63999938964844,60.59000015258789,55.97515106201172,8690900,0.24,
ORCL,2020-10-08,60.790000915527344,61.29999923706055,60.630001068115234,60.88999938964844,56.252296447753906,7202800,,
ORCL,2020-10-09,61.150001525878906,61.380001068115234,60.86000061035156,61.150001525878906,56.49249267578125,7355700,,
ORCL,2020-10-12,61.2400016784668,61.83000183105469,61.06999969482422,61.459999084472656,56.77887725830078,8275000,,
ORCL,2020-10-13,61.56999969482422,61.779998779296875,60.880001068115234,60.970001220703125,56.326202392578125,8896300,,
ORCL,2020-10-14,61.349998474121094,61.529998779296875,60.849998474121094,60.959999084472656,56.31696319580078,6651100,,
ORCL,2020-10-15,60.27000045776367,60.7400016784668,60.08000183105469,60.52000045776367,55.910484313964844,6251600,,
ORCL,2020-10-16,60.709999084472656,61.11000061035156,60.2599983215332,60.290000915527344,55.69800567626953,6070800,,
ORCL,2020-10-19,60.38999938964844,60.75,59.38999938964844,59.619998931884766,55.07902526855469,8311000,,
ORCL,2020-10-20,59.91999816894531,60.33000183105469,59.630001068115234,59.75,55.19912338256836,9241200,,
ORCL,2020-10-21,59.34000015258789,60.119998931884766,59.220001220703125,59.66999816894531,55.12521743774414,10114900,,
ORCL,2020-10-22,59.439998626708984,59.869998931884766,58.689998626708984,59.689998626708984,55.14370346069336,11900600,,
ORCL,2020-10-23,59.900001525878906,60.15999984741211,59.709999084472656,59.900001525878906,55.33769989013672,9739300,,
ORCL,2020-10-26,58.099998474121094,58.47999954223633,56.529998779296875,57.4900016784668,53.11126708984375,18876900,,
ORCL,2020-10-27,57.63999938964844,57.97999954223633,57.02000045776367,57.08000183105469,52.73248291015625,10806500,,
ORCL,2020-10-28,56.27000045776367,56.599998474121094,55.529998779296875,55.59000015258789,51.3559684753418,13910600,,
ORCL,2020-10-29,55.20000076293945,56.7599983215332,55.13999938964844,56.02000045776367,51.75321960449219,13573700,,
ORCL,2020-10-30,55.75,56.63999938964844,55.45000076293945,56.11000061035156,51.83637237548828,12602300,,
ORCL,2020-11-02,56.439998626708984,57.470001220703125,56.119998931884766,56.45000076293945,52.15046310424805,11413200,,
ORCL,2020-11-03,57.0,57.5,56.56999969482422,56.79999923706055,52.473812103271484,8911200,,
ORCL,2020-11-04,58.0,58.09000015258789,56.349998474121094,56.4900016784668,52.18741989135742,12054900,,
ORCL,2020-11-05,57.459999084472656,57.650001525878906,56.41999816894531,56.65999984741211,52.34447479248047,9017100,,
ORCL,2020-11-06,56.77000045776367,56.97999954223633,56.150001525878906,56.79999923706055,52.473812103271484,7510400,,
ORCL,2020-11-09,58.189998626708984,59.08000183105469,56.77000045776367,56.84000015258789,52.51076889038086,11486600,,
ORCL,2020-11-10,56.90999984741211,57.2400016784668,56.20000076293945,56.66999816894531,52.35371780395508,9015900,,
ORCL,2020-11-11,57.060001373291016,57.630001068115234,56.79999923706055,57.20000076293945,52.843353271484375,7724400,,
ORCL,2020-11-12,57.2599983215332,57.4900016784668,56.099998474121094,56.45000076293945,52.15046310424805,7324000,,
ORCL,2020-11-13,56.880001068115234,57.09000015258789,56.54999923706055,56.90999984741211,52.575439453125,5870300,,
ORCL,2020-11-16,57.02000045776367,57.61000061035156,56.880001068115234,57.150001525878906,52.79715347290039,6309200,,
ORCL,2020-11-17,57.0,57.38999938964844,56.810001373291016,57.119998931884766,52.76943588256836,5569700,,
ORCL,2020-11-18,57.119998931884766,57.290000915527344,56.2400016784668,56.25,51.965702056884766,8998800,,
ORCL,2020-11-19,56.09000015258789,56.47999954223633,55.560001373291016,56.45000076293945,52.15046310424805,9643100,,
ORCL,2020-11-20,56.36000061035156,56.439998626708984,55.68000030517578,55.70000076293945,51.45759201049805,8395800,,
ORCL,2020-11-23,55.849998474121094,56.56999969482422,55.77000045776367,56.08000183105469,51.808650970458984,8235900,,
ORCL,2020-11-24,56.599998474121094,57.900001525878906,56.36000061035156,57.56999969482422,53.18516159057617,10427200,,
ORCL,2020-11-25,57.720001220703125,57.7599983215332,57.2599983215332,57.40999984741211,53.037353515625,6848900,,
ORCL,2020-11-27,57.400001525878906,57.869998931884766,57.150001525878906,57.7599983215332,53.36069869995117,5627000,,
ORCL,2020-11-30,57.61000061035156,58.20000076293945,57.20000076293945,57.720001220703125,53.323734283447266,26676900,,
ORCL,2020-12-01,58.20000076293945,59.279998779296875,58.0099983215332,58.7400016784668,54.26605224609375,11855300,,
ORCL,2020-12-02,58.290000915527344,59.27000045776367,58.13999938964844,59.08000183105469,54.58015823364258,9330400,,
ORCL,2020-12-03,59.220001220703125,59.97999954223633,59.060001373291016,59.27000045776367,54.75568389892578,9783900,,
ORCL,2020-12-04,59.310001373291016,60.54999923706055,59.27000045776367,59.959999084472656,55.39313507080078,10872700,,
ORCL,2020-12-07,59.959999084472656,60.20000076293945,59.630001068115234,59.79999923706055,55.24531555175781,14922900,,
ORCL,2020-12-08,58.9900016784668,59.709999084472656,58.220001220703125,59.029998779296875,54.53396987915039,15237800,,
ORCL,2020-12-09,58.88999938964844,59.90999984741211,58.79999923706055,59.72999954223633,55.18064880371094,12204100,,
ORCL,2020-12-10,59.5099983215332,59.810001373291016,59.040000915527344,59.47999954223633,54.94968795776367,14219900,,
ORCL,2020-12-11,60.939998626708984,61.0,59.41999816894531,60.61000061035156,55.99362564086914,16209900,,
ORCL,2020-12-14,60.83000183105469,61.65999984741211,60.689998626708984,60.7599983215332,56.1322021484375,16193600,,
ORCL,2020-12-15,61.09000015258789,62.189998626708984,60.900001525878906,61.86000061035156,57.148414611816406,15506700,,
ORCL,2020-12-16,61.869998931884766,63.189998626708984,61.849998474121094,62.779998779296875,57.998348236083984,16119900,,
