ticker,date,open,high,low,close,adj_close,volume,dividend,split_ratio,cumulative_future_split_factor,nominal_open,nominal_high,nominal_low,nominal_close
NVDA,2024-12-26,139.6999969482422,140.85000610351562,137.72999572753906,139.92999267578125,139.7213134765625,116205600,,,1.0,139.699997,140.850006,137.729996,139.929993
NVDA,2024-12-27,138.5500030517578,139.02000427246094,134.7100067138672,137.00999450683594,136.8056640625,170582600,,,1.0,138.550003,139.020004,134.710007,137.009995
NVDA,2024-12-30,134.8300018310547,140.27000427246094,134.02000427246094,137.49000549316406,137.2849578857422,167734700,,,1.0,134.830002,140.270004,134.020004,137.490005
NVDA,2024-12-31,138.02999877929688,138.07000732421875,133.8300018310547,134.2899932861328,134.0897216796875,155659200,,,1.0,138.029999,138.070007,133.830002,134.289993
NVDA,2025-01-02,136.0,138.8800048828125,134.6300048828125,138.30999755859375,138.10374450683594,198247200,,,1.0,136.0,138.880005,134.630005,138.309998
NVDA,2025-01-03,140.00999450683594,144.89999389648438,139.72999572753906,144.47000122070312,144.2545623779297,229322500,,,1.0,140.009995,144.899994,139.729996,144.470001
NVDA,2025-01-06,148.58999633789062,152.16000366210938,147.82000732421875,149.42999267578125,149.2071533203125,265377400,,,1.0,148.589996,152.160004,147.820007,149.429993
NVDA,2025-01-07,153.02999877929688,153.1300048828125,140.00999450683594,140.13999938964844,139.93099975585938,351782200,,,1.0,153.029999,153.130005,140.009995,140.139999
NVDA,2025-01-08,142.5800018310547,143.9499969482422,137.55999755859375,140.11000061035156,139.9010467529297,227349900,,,1.0,142.580002,143.949997,137.559998,140.110001
NVDA,2025-01-10,137.4499969482422,139.9199981689453,134.22000122070312,135.91000366210938,135.70733642578125,207602500,,,1.0,137.449997,139.919998,134.220001,135.910004
NVDA,2025-01-13,129.99000549316406,133.49000549316406,129.50999450683594,133.22999572753906,133.03131103515625,204808900,,,1.0,129.990005,133.490005,129.509995,133.229996
NVDA,2025-01-14,136.0500030517578,136.3800048828125,130.0500030517578,131.75999450683594,131.56349182128906,195590500,,,1.0,136.050003,136.380005,130.050003,131.759995
NVDA,2025-01-15,133.64999389648438,136.4499969482422,131.2899932861328,136.24000549316406,136.03683471679688,185217300,,,1.0,133.649994,136.449997,131.289993,136.240005
NVDA,2025-01-16,138.63999938964844,138.75,133.49000549316406,133.57000732421875,133.3708038330078,209235600,,,1.0,138.639999,138.75,133.490005,133.570007
NVDA,2025-01-17,136.69000244140625,138.5,135.4600067138672,137.7100067138672,137.50462341308594,201188800,,,1.0,136.690002,138.5,135.460007,137.710007
NVDA,2025-01-21,139.16000366210938,141.8300018310547,137.08999633789062,140.8300018310547,140.61996459960938,197749000,,,1.0,139.160004,141.830002,137.089996,140.830002
NVDA,2025-01-22,144.66000366210938,147.7899932861328,143.6699981689453,147.07000732421875,146.85067749023438,237651400,,,1.0,144.660004,147.789993,143.669998,147.070007
NVDA,2025-01-23,145.0500030517578,147.22999572753906,143.72000122070312,147.22000122070312,147.00047302246094,155915500,,,1.0,145.050003,147.229996,143.720001,147.220001
NVDA,2025-01-24,148.3699951171875,148.97000122070312,141.8800048828125,142.6199951171875,142.40731811523438,234657600,,,1.0,148.369995,148.970001,141.880005,142.619995
NVDA,2025-01-27,124.80000305175781,128.39999389648438,116.69999694824219,118.41999816894531,118.24339294433594,818830900,,,1.0,124.800003,128.399994,116.699997,118.419998
NVDA,2025-01-28,121.80999755859375,129.0,116.25,128.99000549316406,128.7976531982422,579666400,,,1.0,121.809998,129.0,116.25,128.990005
NVDA,2025-01-29,126.5,126.88999938964844,120.05000305175781,123.69999694824219,123.51551818847656,467120600,,,1.0,126.5,126.889999,120.050003,123.699997
NVDA,2025-01-30,123.0999984741211,125.0,118.0999984741211,124.6500015258789,124.46410369873047,392925500,,,1.0,123.099998,125.0,118.099998,124.650002
NVDA,2025-01-31,123.77999877929688,127.8499984741211,119.19000244140625,120.06999969482422,119.89093780517578,388161100,,,1.0,123.779999,127.849998,119.190002,120.07
NVDA,2025-02-03,114.75,118.56999969482422,113.01000213623047,116.66000366210938,116.48603820800781,371235700,,,1.0,114.75,118.57,113.010002,116.660004
NVDA,2025-02-04,116.95999908447266,121.19999694824219,116.69999694824219,118.6500015258789,118.47305297851562,256550000,,,1.0,116.959999,121.199997,116.699997,118.650002
NVDA,2025-02-05,121.76000213623047,125.0,120.76000213623047,124.83000183105469,124.64384460449219,262230800,,,1.0,121.760002,125.0,120.760002,124.830002
NVDA,2025-02-06,127.41999816894531,128.77000427246094,125.20999908447266,128.67999267578125,128.48806762695312,251483600,,,1.0,127.419998,128.770004,125.209999,128.679993
NVDA,2025-02-07,129.22000122070312,130.3699951171875,125.0,129.83999633789062,129.6463623046875,228186300,,,1.0,129.220001,130.369995,125.0,129.839996
NVDA,2025-02-10,130.08999633789062,135.0,129.9600067138672,133.57000732421875,133.3708038330078,216989100,,,1.0,130.089996,135.0,129.960007,133.570007
NVDA,2025-02-11,132.5800018310547,134.47999572753906,131.02000427246094,132.8000030517578,132.6019744873047,178902400,,,1.0,132.580002,134.479996,131.020004,132.800003
NVDA,2025-02-12,130.02000427246094,132.24000549316406,129.0800018310547,131.13999938964844,130.94442749023438,160278600,,,1.0,130.020004,132.240005,129.080002,131.139999
NVDA,2025-02-13,131.55999755859375,136.5,131.1699981689453,135.2899932861328,135.08824157714844,197430000,,,1.0,131.559998,136.5,131.169998,135.289993
NVDA,2025-02-14,136.47999572753906,139.25,135.5,138.85000610351562,138.64292907714844,195479600,,,1.0,136.479996,139.25,135.5,138.850006
NVDA,2025-02-18,141.27000427246094,143.44000244140625,137.92999267578125,139.39999389648438,139.19210815429688,219176600,,,1.0,141.270004,143.440002,137.929993,139.399994
NVDA,2025-02-19,139.50999450683594,141.36000061035156,137.22000122070312,139.22999572753906,139.02235412597656,167536000,,,1.0,139.509995,141.360001,137.220001,139.229996
NVDA,2025-02-20,140.02999877929688,140.66000366210938,136.7899932861328,140.11000061035156,139.9010467529297,143903600,,,1.0,140.029999,140.660004,136.789993,140.110001
NVDA,2025-02-21,140.0399932861328,141.4600067138672,134.02999877929688,134.42999267578125,134.22952270507812,228217600,,,1.0,140.039993,141.460007,134.029999,134.429993
NVDA,2025-02-24,136.55999755859375,138.58999633789062,130.0800018310547,130.27999877929688,130.08570861816406,251381100,,,1.0,136.559998,138.589996,130.080002,130.279999
NVDA,2025-02-25,129.97999572753906,130.1999969482422,124.44000244140625,126.62999725341797,126.44114685058594,271428700,,,1.0,129.979996,130.199997,124.440002,126.629997
NVDA,2025-02-26,129.99000549316406,133.72999572753906,128.49000549316406,131.27999877929688,131.08424377441406,322553800,,,1.0,129.990005,133.729996,128.490005,131.279999
NVDA,2025-02-27,135.0,135.00999450683594,120.01000213623047,120.1500015258789,119.97081756591797,443175800,,,1.0,135.0,135.009995,120.010002,120.150002
NVDA,2025-02-28,118.0199966430664,125.08999633789062,116.4000015258789,124.91999816894531,124.73370361328125,389091100,,,1.0,118.019997,125.089996,116.400002,124.919998
NVDA,2025-03-03,123.51000213623047,123.69999694824219,112.27999877929688,114.05999755859375,113.88990020751953,411381400,,,1.0,123.510002,123.699997,112.279999,114.059998
NVDA,2025-03-04,110.6500015258789,119.30999755859375,110.11000061035156,115.98999786376953,115.81702423095703,398163300,,,1.0,110.650002,119.309998,110.110001,115.989998
NVDA,2025-03-05,117.58000183105469,118.27999877929688,114.51000213623047,117.30000305175781,117.12506866455078,284337900,,,1.0,117.580002,118.279999,114.510002,117.300003
NVDA,2025-03-06,113.52999877929688,115.3499984741211,110.22000122070312,110.56999969482422,110.40511322021484,321181900,,,1.0,113.529999,115.349998,110.220001,110.57
NVDA,2025-03-07,111.25,113.4800033569336,107.55999755859375,112.69000244140625,112.52194213867188,341755500,,,1.0,111.25,113.480003,107.559998,112.690002
NVDA,2025-03-10,109.9000015258789,111.8499984741211,105.45999908447266,106.9800033569336,106.82044982910156,366487400,,,1.0,109.900002,111.849998,105.459999,106.980003
NVDA,2025-03-11,106.98999786376953,112.23999786376953,104.7699966430664,108.76000213623047,108.5978012084961,354865700,,,1.0,106.989998,112.239998,104.769997,108.760002
NVDA,2025-03-12,114.12000274658203,116.76000213623047,112.87999725341797,115.73999786376953,115.57803344726562,323857500,0.01,,1.0,114.120003,116.760002,112.879997,115.739998
NVDA,2025-03-13,117.02999877929688,117.76000213623047,113.79000091552734,115.58000183105469,115.41825103759766,299033100,,,1.0,117.029999,117.760002,113.790001,115.580002
NVDA,2025-03-14,118.61000061035156,121.87999725341797,118.1500015258789,121.66999816894531,121.49972534179688,277593500,,,1.0,118.610001,121.879997,118.150002,121.669998
NVDA,2025-03-17,122.73999786376953,122.88999938964844,118.02999877929688,119.52999877929688,119.36272430419922,255501500,,,1.0,122.739998,122.889999,118.029999,119.529999
NVDA,2025-03-18,118.0,119.0199966430664,114.54000091552734,115.43000030517578,115.2684555053711,299686900,,,1.0,118.0,119.019997,114.540001,115.43
NVDA,2025-03-19,117.2699966430664,120.44999694824219,115.68000030517578,117.5199966430664,117.35552978515625,273426200,,,1.0,117.269997,120.449997,115.68,117.519997
NVDA,2025-03-20,116.55000305175781,120.19999694824219,116.47000122070312,118.52999877929688,118.3641128540039,248829700,,,1.0,116.550003,120.199997,116.470001,118.529999
NVDA,2025-03-21,116.94000244140625,117.98999786376953,115.41999816894531,117.69999694824219,117.5352783203125,266498500,,,1.0,116.940002,117.989998,115.419998,117.699997
NVDA,2025-03-24,119.87999725341797,122.22000122070312,119.33999633789062,121.41000366210938,121.24009704589844,228452500,,,1.0,119.879997,122.220001,119.339996,121.410004
NVDA,2025-03-25,120.55000305175781,121.29000091552734,118.91999816894531,120.69000244140625,120.52110290527344,167447200,,,1.0,120.550003,121.290001,118.919998,120.690002
NVDA,2025-03-26,118.7300033569336,118.83999633789062,112.70999908447266,113.76000213623047,113.60079956054688,293463300,,,1.0,118.730003,118.839996,112.709999,113.760002
NVDA,2025-03-27,111.3499984741211,114.44999694824219,110.66000366210938,111.43000030517578,111.2740707397461,236902100,,,1.0,111.349998,114.449997,110.660004,111.43
NVDA,2025-03-28,111.48999786376953,112.87000274658203,109.06999969482422,109.66999816894531,109.51652526855469,229872500,,,1.0,111.489998,112.870003,109.07,109.669998
NVDA,2025-03-31,105.12999725341797,110.95999908447266,103.6500015258789,108.37999725341797,108.22832489013672,299212700,,,1.0,105.129997,110.959999,103.650002,108.379997
NVDA,2025-04-01,108.5199966430664,110.19999694824219,106.47000122070312,110.1500015258789,109.995849609375,222614000,,,1.0,108.519997,110.199997,106.470001,110.150002
NVDA,2025-04-02,107.29000091552734,111.9800033569336,106.79000091552734,110.41999816894531,110.26547241210938,220601200,,,1.0,107.290001,111.980003,106.790001,110.419998
NVDA,2025-04-03,103.51000213623047,105.62999725341797,101.5999984741211,101.80000305175781,101.65753936767578,338769400,,,1.0,103.510002,105.629997,101.599998,101.800003
NVDA,2025-04-04,98.91000366210938,100.12999725341797,92.11000061035156,94.30999755859375,94.17802429199219,532273800,,,1.0,98.910004,100.129997,92.110001,94.309998
NVDA,2025-04-07,87.45999908447266,101.75,86.62000274658203,97.63999938964844,97.50334930419922,611041300,,,1.0,87.459999,101.75,86.620003,97.639999
NVDA,2025-04-08,103.80999755859375,105.8499984741211,94.45999908447266,96.30000305175781,96.16523742675781,476243400,,,1.0,103.809998,105.849998,94.459999,96.300003
NVDA,2025-04-09,98.88999938964844,115.0999984741211,97.52999877929688,114.33000183105469,114.16999816894531,612918300,,,1.0,98.889999,115.099998,97.529999,114.330002
NVDA,2025-04-10,109.37000274658203,110.86000061035156,99.1500015258789,107.56999969482422,107.4194564819336,437812400,,,1.0,109.370003,110.860001,99.150002,107.57
NVDA,2025-04-11,108.5,111.55000305175781,107.4800033569336,110.93000030517578,110.7747573852539,313417300,,,1.0,108.5,111.550003,107.480003,110.93
NVDA,2025-04-14,114.11000061035156,114.29000091552734,109.06999969482422,110.70999908447266,110.55506134033203,264705000,,,1.0,114.110001,114.290001,109.07,110.709999
NVDA,2025-04-15,110.97000122070312,113.62000274658203,110.5,112.19999694824219,112.04297637939453,228966900,,,1.0,110.970001,113.620003,110.5,112.199997
NVDA,2025-04-16,104.55000305175781,106.79000091552734,100.44999694824219,104.48999786376953,104.34376525878906,397016900,,,1.0,104.550003,106.790001,100.449997,104.489998
NVDA,2025-04-17,104.44999694824219,104.47000122070312,100.05000305175781,101.48999786376953,101.34796142578125,292517500,,,1.0,104.449997,104.470001,100.050003,101.489998
NVDA,2025-04-21,98.7699966430664,99.44000244140625,95.04000091552734,96.91000366210938,96.77438354492188,288501100,,,1.0,98.769997,99.440002,95.040001,96.910004
NVDA,2025-04-22,98.77999877929688,99.80999755859375,97.27999877929688,98.88999938964844,98.75160217285156,241004800,,,1.0,98.779999,99.809998,97.279999,98.889999
NVDA,2025-04-23,104.5199966430664,104.80000305175781,102.0199966430664,102.70999908447266,102.56625366210938,247526000,,,1.0,104.519997,104.800003,102.019997,102.709999
NVDA,2025-04-24,103.4800033569336,106.54000091552734,103.11000061035156,106.43000030517578,106.28104400634766,220815000,,,1.0,103.480003,106.540001,103.110001,106.43
NVDA,2025-04-25,106.8499984741211,111.91999816894531,105.7300033569336,111.01000213623047,110.85466003417969,251064700,,,1.0,106.849998,111.919998,105.730003,111.010002
NVDA,2025-04-28,109.69000244140625,110.37000274658203,106.0199966430664,108.7300033569336,108.57783508300781,207708500,,,1.0,109.690002,110.370003,106.019997,108.730003
NVDA,2025-04-29,107.66999816894531,110.19999694824219,107.44000244140625,109.0199966430664,108.86742401123047,170444300,,,1.0,107.669998,110.199997,107.440002,109.019997
NVDA,2025-04-30,104.47000122070312,108.91999816894531,104.08000183105469,108.91999816894531,108.76756286621094,235044600,,,1.0,104.470001,108.919998,104.080002,108.919998
NVDA,2025-05-01,113.08000183105469,114.94000244140625,111.30000305175781,111.61000061035156,111.45380401611328,236121500,,,1.0,113.080002,114.940002,111.300003,111.610001
NVDA,2025-05-02,114.18000030517578,115.4000015258789,113.37000274658203,114.5,114.33976745605469,190194800,,,1.0,114.18,115.400002,113.370003,114.5
NVDA,2025-05-05,112.91000366210938,114.66999816894531,112.66000366210938,113.81999969482422,113.66071319580078,133163200,,,1.0,112.910004,114.669998,112.660004,113.82
NVDA,2025-05-06,111.4800033569336,114.73999786376953,110.81999969482422,113.54000091552734,113.38111877441406,158525600,,,1.0,111.480003,114.739998,110.82,113.540001
NVDA,2025-05-07,113.05000305175781,117.68000030517578,112.27999877929688,117.05999755859375,116.89618682861328,206758800,,,1.0,113.050003,117.68,112.279999,117.059998
NVDA,2025-05-08,118.25,118.68000030517578,115.8499984741211,117.37000274658203,117.20574951171875,198428100,,,1.0,118.25,118.68,115.849998,117.370003
NVDA,2025-05-09,117.3499984741211,118.2300033569336,115.20999908447266,116.6500015258789,116.48675537109375,132972200,,,1.0,117.349998,118.230003,115.209999,116.650002
NVDA,2025-05-12,121.97000122070312,123.0,120.27999877929688,123.0,122.82787322998047,225023300,,,1.0,121.970001,123.0,120.279999,123.0
NVDA,2025-05-13,124.9800033569336,131.22000122070312,124.47000122070312,129.92999267578125,129.74818420410156,330430100,,,1.0,124.980003,131.220001,124.470001,129.929993
NVDA,2025-05-14,133.1999969482422,135.44000244140625,131.67999267578125,135.33999633789062,135.15060424804688,281180800,,,1.0,133.199997,135.440002,131.679993,135.339996
NVDA,2025-05-15,134.2899932861328,136.3000030517578,132.66000366210938,134.8300018310547,134.64129638671875,226632600,,,1.0,134.289993,136.300003,132.660004,134.830002
NVDA,2025-05-16,136.22000122070312,136.35000610351562,133.4600067138672,135.39999389648438,135.21051025390625,226542500,,,1.0,136.220001,136.350006,133.460007,135.399994
NVDA,2025-05-19,132.38999938964844,135.8699951171875,132.38999938964844,135.57000732421875,135.3802947998047,193154600,,,1.0,132.389999,135.869995,132.389999,135.570007
NVDA,2025-05-20,134.2899932861328,134.5800018310547,132.6199951171875,134.3800048828125,134.19192504882812,161514200,,,1.0,134.289993,134.580002,132.619995,134.380005
NVDA,2025-05-21,133.05999755859375,137.39999389648438,130.58999633789062,131.8000030517578,131.6155548095703,270608700,,,1.0,133.059998,137.399994,130.589996,131.800003
NVDA,2025-05-22,132.22999572753906,134.25,131.5500030517578,132.8300018310547,132.6441192626953,187344000,,,1.0,132.229996,134.25,131.550003,132.830002
NVDA,2025-05-23,130.0,132.67999267578125,129.16000366210938,131.2899932861328,131.10626220703125,198821300,,,1.0,130.0,132.679993,129.160004,131.289993
NVDA,2025-05-27,134.14999389648438,135.66000366210938,133.30999755859375,135.5,135.31036376953125,192953600,,,1.0,134.149994,135.660004,133.309998,135.5
NVDA,2025-05-28,136.02999877929688,137.25,134.7899932861328,134.80999755859375,134.62135314941406,304021100,,,1.0,136.029999,137.25,134.789993,134.809998
NVDA,2025-05-29,142.25,143.49000549316406,137.91000366210938,139.19000244140625,138.99522399902344,369241900,,,1.0,142.25,143.490005,137.910004,139.190002
NVDA,2025-05-30,138.72000122070312,139.6199951171875,132.9199981689453,135.1300048828125,134.94088745117188,333170900,,,1.0,138.720001,139.619995,132.919998,135.130005
NVDA,2025-06-02,135.49000549316406,138.1199951171875,135.39999389648438,137.3800048828125,137.187744140625,197663100,,,1.0,135.490005,138.119995,135.399994,137.380005
NVDA,2025-06-03,138.77999877929688,142.0,137.9499969482422,141.22000122070312,141.02236938476562,225578800,,,1.0,138.779999,142.0,137.949997,141.220001
NVDA,2025-06-04,142.19000244140625,142.38999938964844,139.5399932861328,141.9199981689453,141.72137451171875,167120800,,,1.0,142.190002,142.389999,139.539993,141.919998
NVDA,2025-06-05,142.1699981689453,144.0,138.8300018310547,139.99000549316406,139.79408264160156,231397900,,,1.0,142.169998,144.0,138.830002,139.990005
NVDA,2025-06-06,142.50999450683594,143.27000427246094,141.50999450683594,141.72000122070312,141.5216827392578,153986200,,,1.0,142.509995,143.270004,141.509995,141.720001
NVDA,2025-06-09,143.19000244140625,145.0,141.94000244140625,142.6300048828125,142.43040466308594,185114500,,,1.0,143.190002,145.0,141.940002,142.630005
NVDA,2025-06-10,142.69000244140625,144.2899932861328,141.52999877929688,143.9600067138672,143.758544921875,155881900,,,1.0,142.690002,144.289993,141.529999,143.960007
NVDA,2025-06-11,144.61000061035156,144.99000549316406,141.8699951171875,142.8300018310547,142.64002990722656,167694000,0.01,,1.0,144.610001,144.990005,141.869995,142.830002
NVDA,2025-06-12,141.97000122070312,145.0,141.85000610351562,145.0,144.80714416503906,162365000,,,1.0,141.970001,145.0,141.850006,145.0
NVDA,2025-06-13,142.47999572753906,143.5800018310547,140.85000610351562,141.97000122070312,141.7811737060547,180820600,,,1.0,142.479996,143.580002,140.850006,141.970001
NVDA,2025-06-16,143.35000610351562,146.17999267578125,143.1999969482422,144.69000244140625,144.49754333496094,183133700,,,1.0,143.350006,146.179993,143.199997,144.690002
NVDA,2025-06-17,144.49000549316406,145.22000122070312,143.77999877929688,144.1199951171875,143.9282989501953,139108000,,,1.0,144.490005,145.220001,143.779999,144.119995
NVDA,2025-06-18,144.00999450683594,145.64999389648438,143.1199951171875,145.47999572753906,145.2864990234375,161494100,,,1.0,144.009995,145.649994,143.119995,145.479996
NVDA,2025-06-20,145.4499969482422,146.1999969482422,142.64999389648438,143.85000610351562,143.65866088867188,242956200,,,1.0,145.449997,146.199997,142.649994,143.850006
NVDA,2025-06-23,142.5,144.77999877929688,142.02999877929688,144.1699981689453,143.97824096679688,154308900,,,1.0,142.5,144.779999,142.029999,144.169998
NVDA,2025-06-24,145.55999755859375,147.9600067138672,145.5,147.89999389648438,147.70326232910156,187566100,,,1.0,145.559998,147.960007,145.5,147.899994
NVDA,2025-06-25,149.27000427246094,154.4499969482422,149.25999450683594,154.30999755859375,154.10475158691406,269146500,,,1.0,149.270004,154.449997,149.259995,154.309998
NVDA,2025-06-26,155.97999572753906,156.72000122070312,154.0,155.02000427246094,154.81381225585938,198145700,,,1.0,155.979996,156.720001,154.0,155.020004
NVDA,2025-06-27,156.0399932861328,158.7100067138672,155.25999450683594,157.75,157.54017639160156,263234500,,,1.0,156.039993,158.710007,155.259995,157.75
NVDA,2025-06-30,158.39999389648438,158.66000366210938,155.9600067138672,157.99000549316406,157.77984619140625,194580300,,,1.0,158.399994,158.660004,155.960007,157.990005
NVDA,2025-07-01,156.2899932861328,157.1999969482422,151.49000549316406,153.3000030517578,153.09608459472656,213143600,,,1.0,156.289993,157.199997,151.490005,153.300003
NVDA,2025-07-02,152.97999572753906,157.60000610351562,152.97000122070312,157.25,157.0408477783203,171224100,,,1.0,152.979996,157.600006,152.970001,157.25
NVDA,2025-07-03,158.3699951171875,160.97999572753906,157.77000427246094,159.33999633789062,159.1280517578125,143716100,,,1.0,158.369995,160.979996,157.770004,159.339996
NVDA,2025-07-07,158.1999969482422,159.30999755859375,157.33999633789062,158.24000549316406,158.02951049804688,140139000,,,1.0,158.199997,159.309998,157.339996,158.240005
NVDA,2025-07-08,159.3300018310547,160.22000122070312,158.38999938964844,160.0,159.7871856689453,138133000,,,1.0,159.330002,160.220001,158.389999,160.0
NVDA,2025-07-09,161.22000122070312,164.4199981689453,161.16000366210938,162.8800048828125,162.66334533691406,183656400,,,1.0,161.220001,164.419998,161.160004,162.880005
NVDA,2025-07-10,164.32000732421875,164.5,161.61000061035156,164.10000610351562,163.88172912597656,167704100,,,1.0,164.320007,164.5,161.610001,164.100006
NVDA,2025-07-11,163.72000122070312,167.88999938964844,163.47000122070312,164.9199981689453,164.7006378173828,193633300,,,1.0,163.720001,167.889999,163.470001,164.919998
NVDA,2025-07-14,165.3699951171875,165.49000549316406,162.02000427246094,164.07000732421875,163.85177612304688,136975800,,,1.0,165.369995,165.490005,162.020004,164.070007
NVDA,2025-07-15,171.19000244140625,172.39999389648438,169.1999969482422,170.6999969482422,170.4729461669922,230627400,,,1.0,171.190002,172.399994,169.199997,170.699997
NVDA,2025-07-16,171.05999755859375,171.75,168.89999389648438,171.3699951171875,171.14205932617188,158831500,,,1.0,171.059998,171.75,168.899994,171.369995
NVDA,2025-07-17,172.02000427246094,174.16000366210938,170.8300018310547,173.0,172.7698974609375,160841100,,,1.0,172.020004,174.160004,170.830002,173.0
NVDA,2025-07-18,173.63999938964844,174.25,171.25999450683594,172.41000366210938,172.18067932128906,146456400,,,1.0,173.639999,174.25,171.259995,172.410004
NVDA,2025-07-21,172.75,173.3800048828125,171.0,171.3800048828125,171.1520538330078,123126100,,,1.0,172.75,173.380005,171.0,171.380005
NVDA,2025-07-22,171.33999633789062,171.38999938964844,164.5800018310547,167.02999877929688,166.80783081054688,193114300,,,1.0,171.339996,171.389999,164.580002,167.029999
NVDA,2025-07-23,169.52999877929688,171.25999450683594,167.97000122070312,170.77999877929688,170.5528564453125,154082200,,,1.0,169.529999,171.259995,167.970001,170.779999
NVDA,2025-07-24,172.44000244140625,173.8300018310547,171.3000030517578,173.74000549316406,173.50892639160156,128984600,,,1.0,172.440002,173.830002,171.300003,173.740005
NVDA,2025-07-25,173.61000061035156,174.72000122070312,172.9600067138672,173.5,173.26922607421875,122316800,,,1.0,173.610001,174.720001,172.960007,173.5
NVDA,2025-07-28,174.02000427246094,177.0,173.97000122070312,176.75,176.51490783691406,140023500,,,1.0,174.020004,177.0,173.970001,176.75
NVDA,2025-07-29,177.9600067138672,179.3800048828125,175.02000427246094,175.50999450683594,175.2765350341797,154077500,,,1.0,177.960007,179.380005,175.020004,175.509995
NVDA,2025-07-30,176.50999450683594,179.88999938964844,176.0399932861328,179.27000427246094,179.03155517578125,174312200,,,1.0,176.509995,179.889999,176.039993,179.270004
NVDA,2025-07-31,182.89999389648438,183.3000030517578,175.92999267578125,177.8699951171875,177.6334228515625,221685400,,,1.0,182.899994,183.300003,175.929993,177.869995
NVDA,2025-08-01,174.08999633789062,176.5399932861328,170.88999938964844,173.72000122070312,173.4889373779297,204529000,,,1.0,174.089996,176.539993,170.889999,173.720001
NVDA,2025-08-04,175.16000366210938,180.1999969482422,174.52000427246094,180.0,179.7605743408203,148174600,,,1.0,175.160004,180.199997,174.520004,180.0
NVDA,2025-08-05,179.6199951171875,180.25999450683594,175.89999389648438,178.25999450683594,178.02288818359375,156407600,,,1.0,179.619995,180.259995,175.899994,178.259995
NVDA,2025-08-06,176.3300018310547,179.89999389648438,176.25,179.4199981689453,179.1813507080078,137192300,,,1.0,176.330002,179.899994,176.25,179.419998
NVDA,2025-08-07,181.57000732421875,183.8800048828125,178.8000030517578,180.77000427246094,180.52957153320312,151878400,,,1.0,181.570007,183.880005,178.800003,180.770004
NVDA,2025-08-08,181.5500030517578,183.3000030517578,180.39999389648438,182.6999969482422,182.4569854736328,123396700,,,1.0,181.550003,183.300003,180.399994,182.699997
NVDA,2025-08-11,182.0500030517578,183.83999633789062,180.25,182.05999755859375,181.81784057617188,138323200,,,1.0,182.050003,183.839996,180.25,182.059998
NVDA,2025-08-12,182.9600067138672,184.47999572753906,179.4600067138672,183.16000366210938,182.9163818359375,145485700,,,1.0,182.960007,184.479996,179.460007,183.160004
NVDA,2025-08-13,182.6199951171875,183.97000122070312,179.35000610351562,181.58999633789062,181.3484649658203,179871700,,,1.0,182.619995,183.970001,179.350006,181.589996
NVDA,2025-08-14,179.75,183.02000427246094,179.4600067138672,182.02000427246094,181.77789306640625,129554000,,,1.0,179.75,183.020004,179.460007,182.020004
NVDA,2025-08-15,181.8800048828125,181.89999389648438,178.0399932861328,180.4499969482422,180.20997619628906,156602200,,,1.0,181.880005,181.899994,178.039993,180.449997
NVDA,2025-08-18,180.60000610351562,182.94000244140625,180.58999633789062,182.00999450683594,181.7678985595703,132008000,,,1.0,180.600006,182.940002,180.589996,182.009995
NVDA,2025-08-19,182.42999267578125,182.5,175.49000549316406,175.63999938964844,175.40638732910156,185229200,,,1.0,182.429993,182.5,175.490005,175.639999
NVDA,2025-08-20,175.1699981689453,176.0,168.8000030517578,175.39999389648438,175.1667022705078,215142700,,,1.0,175.169998,176.0,168.800003,175.399994
NVDA,2025-08-21,174.85000610351562,176.89999389648438,173.80999755859375,174.97999572753906,174.7472381591797,140040900,,,1.0,174.850006,176.899994,173.809998,174.979996
NVDA,2025-08-22,172.61000061035156,178.58999633789062,171.1999969482422,177.99000549316406,177.7532501220703,172789400,,,1.0,172.610001,178.589996,171.199997,177.990005
NVDA,2025-08-25,178.35000610351562,181.91000366210938,176.57000732421875,179.80999755859375,179.57083129882812,163012800,,,1.0,178.350006,181.910004,176.570007,179.809998
NVDA,2025-08-26,180.05999755859375,182.38999938964844,178.80999755859375,181.77000427246094,181.52822875976562,168688200,,,1.0,180.059998,182.389999,178.809998,181.770004
NVDA,2025-08-27,181.97999572753906,182.49000549316406,179.10000610351562,181.60000610351562,181.35845947265625,235518900,,,1.0,181.979996,182.490005,179.100006,181.600006
NVDA,2025-08-28,180.82000732421875,184.47000122070312,176.41000366210938,180.1699981689453,179.9303436279297,281787800,,,1.0,180.820007,184.470001,176.410004,180.169998
NVDA,2025-08-29,178.11000061035156,178.14999389648438,173.14999389648438,174.17999267578125,173.94830322265625,243257900,,,1.0,178.110001,178.149994,173.149994,174.179993
NVDA,2025-09-02,170.0,172.3800048828125,167.22000122070312,170.77999877929688,170.5528564453125,231164900,,,1.0,170.0,172.380005,167.220001,170.779999
NVDA,2025-09-03,171.05999755859375,172.41000366210938,168.8800048828125,170.6199951171875,170.39305114746094,164424900,,,1.0,171.059998,172.410004,168.880005,170.619995
NVDA,2025-09-04,170.57000732421875,171.86000061035156,169.41000366210938,171.66000366210938,171.43167114257812,141670100,,,1.0,170.570007,171.860001,169.410004,171.660004
NVDA,2025-09-05,168.02999877929688,169.02999877929688,164.07000732421875,167.02000427246094,166.7978515625,224441400,,,1.0,168.029999,169.029999,164.070007,167.020004
